t,R,S,I,sample
14.29301395298302,54.0,19737.0,209.0,7.0
14.296720258898436,54.0,19736.0,210.0,7.0
14.301557891262636,54.0,19735.0,211.0,7.0
14.306703857974533,54.0,19734.0,212.0,7.0
14.321841313199856,54.0,19733.0,213.0,7.0
14.326336097349209,54.0,19732.0,214.0,7.0
14.33208229712549,54.0,19731.0,215.0,7.0
14.333242267322094,54.0,19730.0,216.0,7.0
14.350274452944896,54.0,19729.0,217.0,7.0
14.354940254369186,54.0,19728.0,218.0,7.0
14.355149295244724,54.0,19727.0,219.0,7.0
14.362639367550235,54.0,19726.0,220.0,7.0
14.36541263200951,54.0,19725.0,221.0,7.0
14.366465437741306,54.0,19724.0,222.0,7.0
14.374854801055694,54.0,19723.0,223.0,7.0
14.383245126045757,54.0,19722.0,224.0,7.0
14.389588819588816,54.0,19721.0,225.0,7.0
14.392474437494855,54.0,19720.0,226.0,7.0
14.404184778841875,54.0,19719.0,227.0,7.0
14.413684072812584,54.0,19718.0,228.0,7.0
14.41443743546816,54.0,19717.0,229.0,7.0
14.426480486594269,54.0,19716.0,230.0,7.0
14.44492791168334,54.0,19715.0,231.0,7.0
14.44596240488922,54.0,19714.0,232.0,7.0
14.454668895191409,54.0,19713.0,233.0,7.0
14.455728492574288,54.0,19712.0,234.0,7.0
14.477819676778807,54.0,19711.0,235.0,7.0
14.482142754405146,54.0,19710.0,236.0,7.0
14.493447148935484,54.0,19709.0,237.0,7.0
14.500891288204445,54.0,19708.0,238.0,7.0
14.506821809855703,54.0,19707.0,239.0,7.0
14.514787895610317,54.0,19706.0,240.0,7.0
14.51719935072925,54.0,19705.0,241.0,7.0
14.517514867415818,55.0,19705.0,240.0,7.0
14.524955837843661,56.0,19705.0,239.0,7.0
14.533166738219942,56.0,19704.0,240.0,7.0
14.541902271355124,56.0,19703.0,241.0,7.0
14.54746866455842,57.0,19703.0,240.0,7.0
14.549465412358735,57.0,19702.0,241.0,7.0
14.550371975237322,57.0,19701.0,242.0,7.0
14.553031407090106,58.0,19701.0,241.0,7.0
14.554703560222013,58.0,19700.0,242.0,7.0
14.558357922876475,58.0,19699.0,243.0,7.0
14.558564128632586,59.0,19699.0,242.0,7.0
14.560934193686201,59.0,19698.0,243.0,7.0
14.56854735775563,60.0,19698.0,242.0,7.0
14.569948102194845,60.0,19697.0,243.0,7.0
14.577024101019108,60.0,19696.0,244.0,7.0
14.583141506721365,60.0,19695.0,245.0,7.0
14.583722594422271,60.0,19694.0,246.0,7.0
14.594779664214443,60.0,19693.0,247.0,7.0
14.616991914989988,61.0,19693.0,246.0,7.0
14.618261865785941,61.0,19692.0,247.0,7.0
14.624905789930457,62.0,19692.0,246.0,7.0
14.62806247388502,62.0,19691.0,247.0,7.0
14.639028124648624,63.0,19691.0,246.0,7.0
14.646092623536354,63.0,19690.0,247.0,7.0
14.646466617390463,64.0,19690.0,246.0,7.0
14.649319375927714,64.0,19689.0,247.0,7.0
14.649885185220382,64.0,19688.0,248.0,7.0
14.66104861230949,65.0,19688.0,247.0,7.0
14.67682348967299,65.0,19687.0,248.0,7.0
14.679096694406594,66.0,19687.0,247.0,7.0
14.684084030771755,67.0,19687.0,246.0,7.0
14.686613846362157,67.0,19686.0,247.0,7.0
14.6894561318347,68.0,19686.0,246.0,7.0
14.695510610234855,68.0,19685.0,247.0,7.0
14.697300284470753,69.0,19685.0,246.0,7.0
14.698973832331166,70.0,19685.0,245.0,7.0
14.699151794842772,70.0,19684.0,246.0,7.0
14.707504076721516,70.0,19683.0,247.0,7.0
14.710560194362952,70.0,19682.0,248.0,7.0
14.726786361092444,70.0,19681.0,249.0,7.0
14.73520302672197,71.0,19681.0,248.0,7.0
14.742054603270448,71.0,19680.0,249.0,7.0
14.742509848335269,71.0,19679.0,250.0,7.0
14.756446153675212,71.0,19678.0,251.0,7.0
14.763454322541293,71.0,19677.0,252.0,7.0
14.765343205933373,71.0,19676.0,253.0,7.0
14.778498556492064,71.0,19675.0,254.0,7.0
14.784236301106525,71.0,19674.0,255.0,7.0
14.7874118663144,71.0,19673.0,256.0,7.0
14.795510639583847,72.0,19673.0,255.0,8.0
14.800588107369853,72.0,19672.0,256.0,8.0
14.803465352471529,72.0,19671.0,257.0,8.0
14.817492377434542,72.0,19670.0,258.0,8.0
14.819973732412036,72.0,19669.0,259.0,8.0
14.820849843404114,72.0,19668.0,260.0,8.0
14.826185310628007,72.0,19667.0,261.0,8.0
14.831481510072786,72.0,19666.0,262.0,8.0
14.831730416233686,73.0,19666.0,261.0,8.0
14.833861078027972,73.0,19665.0,262.0,8.0
14.835957139143765,73.0,19664.0,263.0,8.0
14.837968623052118,73.0,19663.0,264.0,8.0
14.839450171538278,74.0,19663.0,263.0,8.0
14.849622959185703,74.0,19662.0,264.0,8.0
14.850192246353794,74.0,19661.0,265.0,8.0
14.851854987410386,74.0,19660.0,266.0,8.0
14.855515996021115,74.0,19659.0,267.0,8.0
14.855796122878901,74.0,19658.0,268.0,8.0
14.865888665435389,74.0,19657.0,269.0,8.0
14.866124196683211,74.0,19656.0,270.0,8.0
14.87621552118553,74.0,19655.0,271.0,8.0
14.879269165741546,75.0,19655.0,270.0,8.0
14.880856449128984,75.0,19654.0,271.0,8.0
14.880902972192533,75.0,19653.0,272.0,8.0
14.885321496643803,76.0,19653.0,271.0,8.0
14.886600991617305,76.0,19652.0,272.0,8.0
14.89575655328121,76.0,19651.0,273.0,8.0
14.9058434288477,76.0,19650.0,274.0,8.0
14.908571551254258,76.0,19649.0,275.0,8.0
14.917863576462006,76.0,19648.0,276.0,8.0
14.918725678865824,76.0,19647.0,277.0,8.0
