"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch","LikelihoodDelta_Percent","Epidemic_Length"
565,0.5385,-317.447266429467,-317.779483210073,0.332216780605904,899,0.17131062645885,0.0323845161269465,0.00179505358234797,1000,55,0.154761904761905,0.224096400954861,0.17233336608173,0.278754824467111,0.0266550809468159,0.0202785091735138,0.0356397947312529,0.00132117830243771,0.000873189763611389,0.00181343854546084,0,0.157894736842105,0.0526315789473684,0.0526315789473684,0.157894736842105,0,478111960916,6,0.00104543181092118,113
566,0.622,-77.911916641229,-76.7979642189595,1.11395242226956,921,0.204090308931349,0.00775916451903017,0.000320131757236692,230,10,0.755102040816326,0.184851438703411,0.10182293192129,0.255122963195897,0.0217548557668258,0.0107298116779177,0.03516180311361,0.000841489942473807,0.000286891270920896,0.00134146802282269,0.421052631578947,0,0.0526315789473684,0.631578947368421,0,0.0526315789473684,322552716375,6,0.0145049733231673,113
567,0.2695,-90.067677930986,-90.1531692121876,0.085491281201584,608,0.239362488307603,0.0124233705764831,0.000529784770379685,266,11,0.896907216494845,0.152065123893221,0.106709071669388,0.218091113757853,0.0255547453129034,0.0141098751812333,0.0367912439375198,0.00108382474832584,0.000422147823426144,0.00168720969335004,0,0,0.0526315789473684,0,0.0526315789473684,0.0526315789473684,310682607875,6,0.000948289249825137,113
568,0.498999999999999,-252.747137147822,-252.551972032533,0.195165115289313,1673,0.13067480833974,0.0224650647616397,0.000878460735889911,1102,43,0.294736842105263,0.157655365599542,0.110872976205354,0.230754998481273,0.0214493784962394,0.0118083397719417,0.0325663247817579,0.000816044538796033,0.000454797065949564,0.0013474723619122,0.789473684210526,0.526315789473684,0.368421052631579,0.421052631578947,0.894736842105263,0.842105263157894,463352647750,6,0.000772772090111311,113
569,0.462500000000001,-380.273879090828,-379.506705037008,0.767174053819588,1453,0.131607681752456,0.0189507687534079,0.00134405328991206,943,67,0.227722772277228,0.145491422541943,0.103022097418628,0.192588300436576,0.0187340799951121,0.0142067562669354,0.023451212887163,0.00132102773694085,0.000981630401662773,0.00168489318285469,0.736842105263158,0.842105263157894,0.631578947368421,0.578947368421053,0.947368421052631,0.894736842105263,481558774125,6,0.00202150329266192,113
571,0.411499999999999,-232.302252815874,-232.903057231029,0.600804415155437,3636,0.0998573455280213,0.0126190487777813,0.000490291645101348,1057,41,0.408163265306122,0.146155402836254,0.10183308084812,0.213236449021657,0.0181003609260956,0.0105620714118751,0.0246909289960719,0.000749482229639157,0.000366394963989654,0.0010325221923071,0,0.210526315789474,0.157894736842105,0.157894736842105,0.157894736842105,0.210526315789474,518738021708,6,0.00257963301254335,113
572,0.587999999999999,-136.059469297007,-137.063375004525,1.00390570751864,595,0.220433750941996,0.0234898002186259,0.000893496749439991,521,20,0.597938144329897,0.14794712632399,0.0935910634150355,0.212497193421063,0.0225857223766134,0.00944006895608094,0.0330876504095451,0.000579307763152174,0.000198987761185414,0.00104905569717701,0,0.947368421052631,0.0526315789473684,0,0.894736842105263,0.157894736842105,376221205375,6,0.00732439068777852,113
573,0.626,-75.5252023080952,-75.2881161837902,0.237086124305023,1147,0.19659805437411,0.00432680355249549,0.000290738299154562,142,10,0.785714285714286,0.149571680070631,0.0877229799774014,0.238428252563661,0.0132925413208314,0.00405120145220777,0.0216243075306872,0.00106370818343435,0.000540889471000413,0.0015623760681989,0.105263157894737,0.157894736842105,0,0.210526315789474,0.0526315789473684,0,308825689500,6,0.00314905108963356,106
574,0.5055,-292.675478574066,-292.842147824194,0.166669250128678,1025,0.166032011692631,0.0252157658789365,0.00142574536294496,873,49,0.438775510204082,0.184133762325176,0.117160392645701,0.260357765010012,0.0244747220537669,0.0156091360306634,0.03404518607605,0.00125161068474021,0.000621669854413012,0.0018010385722459,0.684210526315789,0.947368421052631,0.526315789473684,0.684210526315789,0.894736842105263,0.578947368421053,450035868208,6,0.000569143654241794,113
575,0.5085,-291.77316277317,-291.966786941548,0.193624168378449,1818,0.144932097739706,0.0149520788663045,0.00101015823570689,761,51,0.313131313131313,0.141561519365843,0.0878385035656723,0.203857749629095,0.0196500865448376,0.0143910869803904,0.0244183251926148,0.0012711350740048,0.000899361019868465,0.00165265203085107,0.473684210526316,0.0526315789473684,0.157894736842105,0.947368421052631,0.0526315789473684,0.157894736842105,450770286917,6,0.000663171898443409,113
576,0.39,-197.979624672884,-197.960829450015,0.0187952228686754,1594,0.14915904405639,0.0233514425888825,0.000742544692348332,1098,35,0.62,0.156945521320838,0.103192843300545,0.23075968136281,0.0204759706264237,0.0137744724737458,0.0276945838229083,0.000697703991507635,0.000439315195412528,0.00100036453332623,0.631578947368421,0.368421052631579,0.526315789473684,0.842105263157894,0.421052631578947,0.789473684210526,445944763958,6,9.49441509256817e-05,106
577,0.487500000000001,-46.8863703172483,-46.6182061292946,0.26816418795373,100,0.252313744619429,0.0166303728318735,0.00112065584785211,58,4,1.63829787234043,0.178328698237113,0.0848069961004336,0.257336970935924,0.0187827193650962,0.00892572880771801,0.0299633502720639,0.000888576823071111,0.000464751117707587,0.00117089451309744,0.0526315789473684,0.578947368421053,0.263157894736842,0.105263157894737,0.736842105263158,0.210526315789474,273056079708,6,0.00575234892586776,106
578,0.5965,-187.732571128387,-188.997011881239,1.26444075285161,1511,0.307074209568911,0.012118431813628,0.000296642175894671,539,33,0.577319587628866,0.230328647121269,0.161318857671519,0.30802585529487,0.0179480553068944,0.00933258254692146,0.0271256200047057,0.00102847914236113,0.000517855818935824,0.00153599672052905,0.0526315789473684,0.894736842105263,0,0.0526315789473684,0.31578947368421,0,1287299000583,6,0.00669026848766349,113
579,0.639500000000001,-72.8329439862302,-73.1828437302288,0.349899743998634,760,0.220386758213996,0.00803111559859808,0.000425350150042137,214,11,0.663366336633663,0.132167814126471,0.0874172560996188,0.185509150989118,0.0183635231116455,0.011664103493857,0.0274893692365993,0.000940253488197868,0.000353998463662804,0.00153459920923199,0,0,0.210526315789474,0,0,0.105263157894737,303387396875,6,0.00478117173593932,106
580,0.586,-191.481774236381,-193.659309248117,2.17753501173652,345,0.248275591349633,0.030442651375014,0.00197246945918569,467,30,0.62,0.199878257320648,0.126552631659701,0.287738626971133,0.0274024031539215,0.0192021888756514,0.0373212897629503,0.00121358201935059,0.000709654538481014,0.00173744593613819,0.157894736842105,0.421052631578947,0,0.31578947368421,0.578947368421053,0,401257899125,6,0.011244153561173,113
581,0.443999999999999,-234.313048449257,-233.870628763857,0.442419685399784,1949,0.13023706623916,0.0171964618641668,0.000683604788634239,975,39,0.831683168316832,0.158496608998963,0.109197834671131,0.211666274186466,0.0226135453696584,0.0146997699908728,0.0317624961364532,0.000865183356122437,0.000541890214696227,0.0012691203430289,0.631578947368421,0.31578947368421,0.526315789473684,0.31578947368421,0.210526315789474,0.368421052631579,435653742167,6,0.00189172829328006,106
582,0.290000000000001,-303.168709053488,-304.339698874752,1.17098982126384,3536,0.0703764234984165,0.0310799144601894,0.000556152162980013,2911,52,0.247524752475248,0.138137131765603,0.106946816009389,0.21089726136709,0.0311956347011731,0.0200305892384901,0.0409548149631776,0.000624874080278685,0.000299149854305285,0.000846278955102115,0,0.578947368421053,0.31578947368421,0,1,0.631578947368421,925852980709,6,0.0038476407303858,113
583,0.616,-118.207260498969,-117.826705810248,0.380554688721162,1148,0.172105396351582,0.00768139138763659,0.000499904194585196,298,19,0.696969696969697,0.130982254397545,0.0849058427510122,0.177270419356656,0.0167812701974845,0.00919501877216834,0.0250415582253369,0.00090891313699822,0.000450924343475376,0.0014258779242459,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0,0.105263157894737,328058719917,6,0.00322978297750273,106
584,0.5265,-207.343574450869,-206.590392723406,0.75318172746293,2293,0.0902071895257752,0.00887622008340134,0.000410643545015026,749,35,0.308510638297872,0.184231081563388,0.106825241728643,0.28530942806201,0.00882513036423234,0.00504577797297948,0.0160063073129356,0.000428550731652515,0.000219194994168882,0.000808587760471735,0,0.473684210526316,0.526315789473684,0,1,0.947368421052631,509897355416,6,0.0036457732498303,113
586,0.5825,-121.57296292721,-122.487056838431,0.914093911220988,574,0.21921500022304,0.0291956102916762,0.000924441506791575,524,17,0.98989898989899,0.240796192484865,0.15628543217365,0.322719062168384,0.0272267330026806,0.017491151588277,0.040677034907207,0.000955871715500934,0.000551978083481436,0.00135092833175363,0.526315789473684,0.421052631578947,0.894736842105263,0.578947368421053,0.736842105263158,0.894736842105263,367390960917,6,0.00746277961782315,113
588,0.406499999999999,-651.331230328616,-652.313614883564,0.982384554947544,1973,0.139915662600583,0.0280389688059555,0.00232047090426096,1366,113,0.302083333333333,0.18057402172486,0.115378333801599,0.275213279425741,0.0217480122540673,0.01547261945479,0.0294537562857552,0.00151885350856069,0.00112113772799314,0.00194852629474516,0.631578947368421,0.0526315789473684,0,0.31578947368421,0.105263157894737,0,665009488583,6,0.00150600038468137,106
590,0.4235,-209.310802225703,-209.136456525158,0.174345700545132,2634,0.117552027381461,0.014870018668464,0.000541889276165384,992,36,0.322916666666667,0.142881758440465,0.108255556463299,0.186398202998477,0.0214130980424037,0.0128687776682905,0.0284778177844828,0.000744195246921921,0.000416340833129201,0.00120803228237807,0.210526315789474,0.105263157894737,0.421052631578947,0.210526315789474,0.105263157894737,0.368421052631579,460323410917,6,0.000833645665810346,113
591,0.453500000000001,-526.450873342108,-527.27074953374,0.819876191632147,1026,0.199142148930679,0.0415212747469379,0.00311606884428744,1205,91,0.408163265306122,0.247161624403751,0.145984631115298,0.350270784991537,0.0293781282179738,0.018996461154487,0.0373735844185828,0.00178773701010883,0.00125961133950685,0.00215295965422574,0.631578947368421,0,0,0.368421052631579,0,0,577903054834,6,0.00155494343723249,113
595,0.502,-426.204489104402,-425.430967911092,0.773521193309875,992,0.184739100348574,0.0376467355743376,0.00248485785501112,1131,75,0.41,0.187160144861144,0.123778487931852,0.256590758014524,0.0260659588774455,0.0186031544787751,0.034484381962144,0.00143910823110326,0.00101766038860718,0.00195256737097063,0.789473684210526,0,0,1,0,0,507273444666,6,0.00181820612897068,106
597,0.5715,-372.580020404271,-373.269797286905,0.689776882634021,1204,0.17125624085513,0.0213929813999406,0.00160088807326739,845,63,0.326530612244898,0.178764176015275,0.128689222368457,0.23103219163653,0.0173089317730998,0.0106772074337995,0.0243632657798182,0.00126176397965834,0.000752089070775262,0.00178633817833243,0.684210526315789,0.210526315789474,0.157894736842105,0.842105263157894,0.263157894736842,0.210526315789474,480876419792,6,0.00184793114162365,106
598,0.405499999999998,-113.739678518095,-114.399008568795,0.659330050700618,6174,0.0393458953335172,0.00309213434734514,7.43984182667735e-05,672,16,0.26530612244898,0.119633115979912,0.069723578279727,0.178073712382307,0.0215552795281035,0.0142529317134631,0.0337827379110831,0.000647080770918189,0.000368416622171567,0.000972805537322796,0,0,0,0,0,0,386859907959,6,0.00576342451695393,113
599,0.284,-1098.03264600168,-1098.19778287512,0.165136873446727,4028,0.0654181325782892,0.0264886472275131,0.00169410803697539,2777,178,0.136842105263158,0.196972825057523,0.145775860906216,0.26333825577177,0.0222397180038631,0.0174271213795559,0.0280842316135326,0.00133633645521435,0.0010421078965484,0.00170661474716065,0,0.105263157894737,0.0526315789473684,0,0.157894736842105,0,944289966500,6,0.000150370794789252,113
600,0.506,-243.854754761565,-242.481671594845,1.37308316672033,833,0.188151155302522,0.0296813134333597,0.00147481253094376,818,41,0.530612244897959,0.233355729785673,0.155355816780855,0.306648182415778,0.0251229128958541,0.0175932446614672,0.0326066998378718,0.00106661834467786,0.000714816433535778,0.00145011441469077,0.31578947368421,0.31578947368421,0,0.31578947368421,0.210526315789474,0,432962382792,6,0.0056626266129284,113
603,0.583000000000001,-129.052440508645,-128.59625556304,0.45618494560469,1838,0.147668463805578,0.0123999854835254,0.000452531620831939,588,21,0.71,0.149382477202324,0.110113036260557,0.223740821869643,0.017664684402519,0.00611353679951471,0.0277445675014895,0.000708592146139042,0.000348724349646504,0.00111377300751477,0.736842105263158,0.31578947368421,0.105263157894737,1,0.31578947368421,0.210526315789474,412568903292,6,0.00354742012982688,113
605,0.3755,-64.5247099053918,-65.762345265287,1.23763535989524,273,0.277023821225378,0.0246217870857433,0.000674771799259889,247,7,1.1980198019802,0.194406122870326,0.0743021654625851,0.292153255354949,0.0258403929338977,0.0123908066722752,0.0392562766352027,0.000875675905210274,0.000314773637276606,0.00146927373276383,0.368421052631579,0.947368421052631,0.578947368421053,0.210526315789474,0.894736842105263,0.631578947368421,302237789042,6,0.0188198178593325,113
606,0.476499999999999,-328.284795807318,-331.895292222456,3.61049641513796,564,0.22233433894677,0.0278911734289887,0.00285373887255953,555,57,0.595959595959596,0.22605649607933,0.044367003451019,0.308692068249041,0.0198794060057254,0.0126527462760147,0.0296355839287971,0.0015129341206203,0.000879443498101019,0.00201830887253986,0.473684210526316,0.105263157894737,0,1,0.105263157894737,0,448524434125,6,0.0108784200913521,113
607,0.646,-48.8159853334627,-48.7004680463298,0.115517287132882,508,0.221209632058064,0.00977681262862813,0.000217394569737609,231,5,0.752808988764045,0.169162293974297,0.0954149180469421,0.265481896292187,0.0258473867519178,0.0133985790826619,0.0404166339288976,0.000867514545181509,0.000156847748314654,0.00144322341168827,0.210526315789474,0,0.105263157894737,0.31578947368421,0,0.0526315789473684,297934836209,6,0.00237199541948935,113
608,0.503,-251.402350180778,-249.096298845345,2.30605133543324,1155,0.197692854018905,0.0175025325942352,0.00133562200646826,555,42,0.514851485148515,0.18356106031161,0.107130108439361,0.293508899797498,0.020203078072492,0.0142117909139588,0.0280381482957141,0.00121810111555073,0.00079535823239589,0.00164963205015583,0.31578947368421,0.894736842105263,0.368421052631579,0.789473684210526,0.473684210526316,0.631578947368421,426868266791,6,0.00925767001004292,113
610,0.412500000000001,-307.977017698812,-305.562102865969,2.41491483284329,1263,0.190697348889619,0.0274757541772991,0.00157736478967791,924,53,0.43010752688172,0.181100979223008,0.0718017898116721,0.304171162304293,0.0230279667651983,0.0091561074594238,0.0328654992030403,0.00113712459087256,0.000533807478147209,0.00173350092712931,0.473684210526316,0.473684210526316,0.105263157894737,0.894736842105263,0.473684210526316,0.210526315789474,466294433500,6,0.00790318828870793,106
613,0.525,-321.050089567108,-320.750557124201,0.299532442906809,1907,0.134016001236514,0.0169801305048063,0.00101701123814432,904,54,0.612244897959184,0.13486701666771,0.0926896341263743,0.186893383833918,0.01953791639766,0.0100683456756594,0.0273894365315993,0.00113520255934456,0.000504919579594724,0.00161467457349319,0.631578947368421,0.368421052631579,0.368421052631579,1,0.631578947368421,0.736842105263158,439995019500,6,0.000933848550700489,106
614,0.574,-84.2121131142363,-84.2930465439568,0.0809334297205311,1377,0.162724193469663,0.0178846868916149,0.000243552183050201,780,11,0.397959183673469,0.147296075922792,0.100151352515321,0.223220696551298,0.0174592744017336,0.00879089719492222,0.0255497394159084,0.000294800594192252,8.4623598751878e-05,0.000526887740625151,0.263157894736842,1,0.473684210526316,0.631578947368421,0.947368421052631,0.736842105263158,387854515083,6,0.000960143606606106,113
615,0.606,-68.2613382860413,-69.0627824891966,0.801444203155327,93,0.275845528778302,0.02773220020079,0.0013440113319768,158,8,1.59405940594059,0.20926122078623,0.127189129796972,0.299858907460354,0.0239341361935943,0.0124532200874881,0.0344834935682453,0.000995381105322456,0.000315978961412746,0.00158357379965215,0.105263157894737,0.31578947368421,0.263157894736842,0.105263157894737,0.473684210526316,0.31578947368421,306886528708,6,0.0116045744794701,113
617,0.482499999999999,-546.160345441184,-547.264708462438,1.10436302125447,2236,0.132322463045545,0.0172559842693313,0.001670122868017,995,96,0.343434343434343,0.142105056445618,0.106811103345398,0.171878293026156,0.0140564054981614,0.0096548103028955,0.0186636543195719,0.00125639727963984,0.000825858599674477,0.00174539880776009,0.684210526315789,0.105263157894737,0.0526315789473684,0.578947368421053,0.210526315789474,0.0526315789473684,582160603666,6,0.0020179686432864,106
618,0.438,-295.149570457022,-294.803916421976,0.345654035046095,1606,0.16575491775153,0.0221067132766749,0.00113426002972012,973,50,0.602040816326531,0.192688094282825,0.134492938139824,0.261211180506327,0.0269862374327027,0.0172952880659246,0.0362840114044801,0.00126875607603408,0.000896071549169578,0.00160987971441458,0.842105263157894,0.210526315789474,0.368421052631579,0.473684210526316,0.31578947368421,0.473684210526316,442954579167,6,0.00117248793449315,106
619,0.3775,-200.048096880114,-199.889776206143,0.158320673970678,1843,0.149944521740311,0.0220469039359847,0.000676618187674261,1070,33,0.525773195876289,0.148760937980422,0.106537207480277,0.199600647519685,0.0249813555620334,0.0140819051924761,0.0358145270218067,0.000853530052064537,0.000482398896762649,0.00124747856675262,0.473684210526316,0.421052631578947,0.631578947368421,1,0.578947368421053,0.421052631578947,427545343208,6,0.000792039878054616,106
620,0.444,-369.707286792585,-370.064937440636,0.357650648050765,4223,0.0821656163237516,0.00983540879082342,0.000670928125029972,972,66,0.721649484536082,0.139870256383719,0.105870960006513,0.186496083467389,0.0151930745424045,0.0109160767585902,0.0215651326921845,0.00100093056315958,0.000684801164731836,0.00137451298099302,0,0,0,0,0,0.0526315789473684,540726522208,6,0.000966453754101299,106
622,0.367000000000001,-378.376799723561,-379.472120780388,1.09532105682672,4929,0.0531668353633416,0.0130978221035243,0.000444365202123257,1988,67,0.72,0.159119585543183,0.107134720213376,0.245274846742296,0.0200410404550929,0.015780557068708,0.0284944250367575,0.000737771195226756,0.00053845363077016,0.00112117282994568,0,0,0,0,0,0.0526315789473684,629277421792,6,0.00288643353976619,113
623,0.280499999999999,-1724.45214801169,-1721.41782533838,3.03432267330845,4686,0.0498133636191669,0.0232625990374788,0.00205772827367732,3079,272,0.252525252525253,0.173861860680293,0.118045640066399,0.239331967557823,0.0170482206293107,0.00821250452705241,0.0243453026059212,0.00144006560265322,0.000664696801360834,0.0020800663972827,0,0.157894736842105,0.157894736842105,0,0.157894736842105,0.105263157894737,1364128225625,6,0.00176268807528585,113
624,0.468999999999999,-183.174951817729,-183.892441852064,0.717490034334617,575,0.194862387677726,0.0328019832522708,0.00123202403087269,773,29,0.574257425742574,0.163714725206513,0.115074029291128,0.213985636902878,0.0333205596950788,0.0214950018703134,0.042404279638818,0.00124545453601274,0.000802097903703893,0.00164780025365696,0.263157894736842,0.842105263157894,0.789473684210526,0.31578947368421,0.947368421052631,1,374890167916,6,0.00390168310947667,113
625,0.679,-74.7791399274758,-75.7048637192442,0.925723791768434,964,0.180382496625852,0.0145391382946058,0.000274530114956077,490,9,0.857142857142857,0.19201580802674,0.119085987148571,0.280722709129284,0.0237429106120691,0.0110080832987414,0.0383263578210835,0.000529024079069432,0.000162677963163286,0.00100919496138727,0.526315789473684,0.210526315789474,0.894736842105263,0.842105263157894,0.210526315789474,0.31578947368421,326755242042,6,0.0122280623237304,106
626,0.516000000000001,-386.676737447242,-386.223262679308,0.45347476793421,2210,0.133617460432179,0.0265382648688612,0.00120803206882357,1475,67,0.404040404040404,0.168019221782193,0.128514159508216,0.230166868595729,0.0234865322218842,0.0147885566067714,0.0332353932232867,0.000979427126114497,0.000638108489458568,0.00144085959373845,0.157894736842105,0.473684210526316,0.157894736842105,0.157894736842105,0.526315789473684,0.31578947368421,557714252791,6,0.00117412598295702,106
627,0.536,-361.855782927421,-360.735060522477,1.12072240494399,566,0.203012849193954,0.0300464272474192,0.00307973147170898,595,61,0.48421052631579,0.253415977399082,0.18274141425067,0.351130272141198,0.020903461962165,0.0132564967734208,0.028133449237688,0.00159443664553884,0.0010318180523808,0.00208020226909871,0.31578947368421,0,0,0.31578947368421,0,0,475424635791,6,0.00310677427173498,113
629,0.4445,-110.021869561418,-109.798619284393,0.223250277024732,401,0.219271758496176,0.0149447042869689,0.00122163988443812,199,16,0.584269662921348,0.204522698721145,0.132355830245646,0.302510942571708,0.0183497841477255,0.0112023068560795,0.0294619569428068,0.001012232325897,0.000546084921500339,0.00169647561419902,0.947368421052631,0.894736842105263,0.263157894736842,0.736842105263158,0.473684210526316,0.473684210526316,331098649167,6,0.00203327034966154,113
630,0.3355,-795.010075459142,-794.780537150946,0.229538308196084,3363,0.095639918418271,0.0176975873398381,0.001518760541333,1535,132,0.255102040816327,0.159695620293909,0.120450541303783,0.194685626917577,0.0178771672225081,0.0127895204393058,0.0229367541418744,0.00136837864297812,0.000975547557972372,0.00173276342675365,0,0.736842105263158,0.421052631578947,0,1,0.421052631578947,811116456375,6,0.000288807158034985,113
631,0.581,-90.7405127167453,-90.0877991307592,0.652713585986064,1263,0.180382496625852,0.0179144874752968,0.000338263947031655,684,13,0.463157894736842,0.153129521936003,0.103137172152873,0.211074343786058,0.0233809761110816,0.0127961267807505,0.0359987753678917,0.000669251090428284,0.000294503934986226,0.0011147633257195,0.157894736842105,0.578947368421053,0.157894736842105,0.368421052631579,0.421052631578947,0.157894736842105,402531588875,6,0.00724530505000653,106
632,0.3045,-363.74023523003,-364.102904546542,0.362669316511528,3687,0.0900090776553079,0.0171013004271689,0.000732602051002348,1510,65,0.326315789473684,0.178070673664366,0.132566261726303,0.251351988634747,0.0186793479717721,0.011702495054305,0.0250944415790408,0.000795551697567767,0.000570209721011204,0.00101801157349312,0,0.842105263157894,0.631578947368421,0,0.684210526315789,0.631578947368421,1535405847167,6,0.000996062684430385,113
633,0.545999999999999,-123.145384436752,-123.96954112545,0.824156688698451,1219,0.156138649555252,0.0171844470815489,0.000452596908922447,700,18,0.494949494949495,0.170908350072849,0.104383169174125,0.236983987034434,0.0173238927403917,0.00935810757425952,0.0239189417423762,0.000462434434867144,0.000250291761599047,0.000689345001907502,0.947368421052631,0.736842105263158,0.894736842105263,0.684210526315789,1,0.947368421052631,1353730291584,6,0.00664805791177731,113
634,0.284,-617.753326162171,-617.166075073506,0.587251088665425,3981,0.0726648675552892,0.0196035842591329,0.00101665388634627,2044,106,0.222222222222222,0.12933152924859,0.0971251434211813,0.158048696710401,0.0220307368786643,0.0149176082064966,0.0300955833150216,0.0011292125734895,0.000840545465112461,0.00165355467881905,0,0.578947368421053,0.894736842105263,0,0.526315789473684,0.578947368421053,2433087186750,6,0.000951528465973251,113
635,0.487500000000001,-415.658189742047,-411.183979491496,4.47421025055166,1704,0.159575471757105,0.0267827239021971,0.00161172081512617,1212,73,0.354166666666667,0.217655140936503,0.0950387696852194,0.317946817240281,0.0254832435598126,0.017744846975819,0.0326029068221351,0.001274706444996,0.000573473474012175,0.00173613784821707,0.157894736842105,0.631578947368421,0.263157894736842,0.31578947368421,0.736842105263158,0.210526315789474,1926253397875,6,0.0108812854432822,106
636,0.5965,-187.732571128387,-188.997011881239,1.26444075285161,1511,0.152985928349167,0.0125274633814829,0.00076272809242697,539,33,0.577319587628866,0.230328647121269,0.161318857671519,0.30802585529487,0.0179480553068944,0.00933258254692146,0.0271256200047057,0.00102847914236113,0.000517855818935824,0.00153599672052905,0,0.894736842105263,0.31578947368421,0.0526315789473684,0.31578947368421,0.421052631578947,1287299000583,6,0.00669026848766349,113
637,0.5515,-236.30622470415,-234.247012971832,2.05921173231835,1741,0.160905863428929,0.0163778537894719,0.000897796357630926,767,42,1.14432989690722,0.17882147612264,0.118277878290587,0.237505465103143,0.0157450839062993,0.00445901564421272,0.0257776622884364,0.000792392762788764,0.000237262547914874,0.00141107919313814,0.894736842105263,0.842105263157894,0.421052631578947,0.578947368421053,0.947368421052631,0.789473684210526,1723153144708,6,0.00879077050415139,99
639,0.284,-728.198285964339,-727.09754039273,1.10074557160874,5482,0.0425926199701351,0.0185977839912162,0.00074426950687422,3078,123,0.267326732673267,0.144921631621649,0.100799622229418,0.218923909864653,0.0182929650050161,0.00924697761403042,0.0258404099941485,0.00074534586809429,0.000381514337753638,0.00117088763356806,0,0.842105263157894,0.842105263157894,0,0.947368421052631,1,1091598464291,6,0.00151388982971142,113
640,0.567499999999999,-72.9198349277664,-72.6932254133116,0.226609514454879,952,0.192488343361034,0.00675564663263721,0.000296593629818949,230,10,1.38613861386139,0.16320965751195,0.0850845746098582,0.262363549098172,0.00934094504664718,0.00399375356785928,0.0195792387750184,0.000448097533710964,0.000188560001009305,0.000720642438957997,0.31578947368421,0.631578947368421,0.736842105263158,0.578947368421053,0.578947368421053,0.368421052631579,343990297416,6,0.00311734020834054,106
642,0.298,-800.926328724256,-802.514927480361,1.5885987561054,3396,0.0500115151873246,0.0426070353431519,0.0013313579843928,4272,134,0.27,0.204261255505842,0.133263270148322,0.273696549332388,0.0262493534987451,0.0135165319916342,0.036405489381066,0.000836033901741423,0.000375897273462313,0.00117475599911502,0,0,0,0,0,0,970831900333,6,0.00197952549131153,113
643,0.298499999999999,-602.557416730073,-602.350088601058,0.207328129015877,3787,0.0805772009800281,0.0196275533808656,0.00102961281935506,1986,104,0.255102040816327,0.15875375435106,0.11304301657957,0.22630035014713,0.0165566661475991,0.012170402555265,0.0214763077597537,0.000847237877561826,0.000550584224083991,0.00117978495178234,0,0.157894736842105,0.421052631578947,0,0.31578947368421,0.31578947368421,836533975292,6,0.000344198719215584,113
644,0.53,-128.202088420898,-126.833672454567,1.36841596633056,669,0.171044246585048,0.0253176574043198,0.000672211256290887,669,18,0.520408163265306,0.24252329377158,0.139459646760155,0.30485266679226,0.0207719812734756,0.013905508646102,0.0306969586287527,0.000673666885986617,0.000199886173381195,0.00105138719379262,0.105263157894737,0.157894736842105,0.789473684210526,0.0526315789473684,0.31578947368421,1,398232830042,6,0.0107890589292898,113
645,0.400000000000001,-774.394801317972,-773.514528653191,0.880272664781387,2484,0.100997268443296,0.0311894150092643,0.00190660569352637,2125,130,0.275510204081633,0.160715083061687,0.111470695674079,0.222664433262716,0.0218802845931781,0.0152999502208047,0.0285827349966898,0.00120298503108514,0.000842998700357441,0.00174163982125818,0,0,0,0.0526315789473684,0,0,747510835084,6,0.0011380169759889,106
646,0.4925,-262.445060481897,-262.773851381649,0.328790899751539,2433,0.131003096507092,0.0253743121334205,0.000835469739562303,1429,47,0.40625,0.162435579137989,0.120550520329875,0.211333542701695,0.0199598580191408,0.012160427255532,0.0287987256023565,0.00068397033516819,0.00031945517907787,0.00103544190993589,0.263157894736842,0.210526315789474,0.368421052631579,0.157894736842105,0.31578947368421,0.421052631578947,557150348250,6,0.001251231422087,106
647,0.52,-65.7943830237577,-66.1378447123107,0.34346168855302,3444,0.1117813213869,0.0031764811034343,9.96777676712891e-05,272,9,0.591397849462366,0.188241442714851,0.099504319720823,0.27743713001201,0.0254897567850462,0.0181227427194013,0.0343384599486095,0.000917590109576187,0.000522806507049712,0.00138053512102425,0.0526315789473684,0,0,0.105263157894737,0,0,297912947334,6,0.00519311885724467,106
648,0.349,-573.765167631977,-573.376481170735,0.388686461241718,2652,0.10704864341617,0.029663232542427,0.00153777905320305,1918,99,0.136363636363636,0.197608855925295,0.157618477455619,0.244611409728872,0.0219923260540405,0.0164726285173059,0.0270932736935436,0.00111779800971376,0.000840281369968445,0.00146503815916231,0,0,0,0,0,0,737899786084,6,0.000677890485581286,113
649,0.388500000000003,-266.149209652529,-267.127772488765,0.978562836235255,2326,0.118852955891137,0.0133566337511965,0.000760428315292116,813,46,0.41,0.138961479585096,0.0963809617866408,0.184068498761499,0.0197655278547104,0.0139639664288744,0.0277660933857029,0.00115513657642761,0.000768997751738084,0.0016393476227486,0.894736842105263,0,0,0.473684210526316,0.105263157894737,0.0526315789473684,440104192292,6,0.00366327629328176,113
