"","Rep","True_Beta","Mean_Beta","Lower95_Beta","Upper95_Beta"
"47212",684,0.421258853707987,0.304509967221108,0.155022126515097,0.469187438717204
"39619",580,0.332883782381764,0.268582158058148,0.1916083179677,0.370012173253945
"29005",422,0.256607035700849,0.204481589733143,0.135333315930929,0.28555259341955
"5603",93,0.07454981449173,0.0665892146889381,1.42284773128679e-05,0.166883670979036
"14886",222,0.289614699124463,0.34079529567248,0.215694906811458,0.445801686743608
"14180",211,0.354545411547634,0.375245825023956,0.249641771521637,0.495234187366646
"1622",35,0.0494892389914231,0.0920459274208177,0.000719379559991587,0.209757895190729
"5866",97,0.185875782462619,0.290524124168238,0.211019718059243,0.379672373528609
"5248",90,0.350811807711434,0.416015479927002,0.265136970513539,0.529940523043879
"27705",404,0.349209904929039,0.329077647342915,0.190332099775161,0.456874996310163
"35437",522,0.193451904384761,0.109194127226323,0.0111685920526233,0.20406706157253
"28243",410,0.0157717593009707,0.115768195333537,0.0351362115495979,0.177294283930481
"33712",494,0.338231247883644,0.323787321642991,0.189908379563348,0.474929053711908
"12705",187,0.397805161955032,0.449197150900406,0.286650894219208,0.669263996961203
"33364",485,0.0420210529462045,0.0778030671913606,0.0016314313644656,0.137269205324347
"43466",636,0.323386578121133,0.342136377641532,0.215688239622866,0.469785503156565
"30911",449,0.343514118805229,0.345612367060527,0.209717560999133,0.485211789231572
"14671",220,0.250150546254805,0.345162081319081,0.254829809153425,0.439306402250903
"6010",98,0.0858435551826094,0.0628835540502438,0.00134523225874762,0.159168679171103
"1540",34,0.000315682123894579,0.0524664946694341,0.000124998255159468,0.124570775952803
"34287",502,0.333251173028887,0.28290352456144,0.151316300647821,0.400647244567164
"11541",173,0.348004720351431,0.316119723431617,0.176178865666768,0.452423948580718
"37427",554,0.0064114810672508,0.0968954991240214,0.0311219725085962,0.192349033686849
"20947",313,0.316621501688714,0.295430165176343,0.18751563288851,0.417171902952204
"9014",137,0.0082712578511919,0.091450637581181,0.000131675856565122,0.204359543012366
"29250",427,0.366429352443358,0.449701032724271,0.304274375601308,0.608251612168582
"31954",465,0.149727819378341,0.156825887831986,0.072934575253311,0.245147632064563
"24792",367,0.0796618205793092,0.361554202924351,0.294063048614871,0.431853908713998
"15000",223,0.047946282626434,0.0870694012998726,6.44745164944845e-05,0.191904016094444
"46503",675,0.105836339495139,0.158280778163491,0.0981810949294064,0.230172525640202
"48026",696,0.092148550016874,0.0780488660242898,0.000486559876726748,0.159239296289048
"32330",469,0.246936386947005,0.229645486972564,0.140470308444958,0.358579152915937
"9788",150,0.0934433405720563,0.0592733157256647,0.000244700014929728,0.135707499073323
"10433",157,0.0911721957179975,0.108412753897043,0.000895670599911622,0.218379699996827
"3848",75,0.070716293910898,0.102985465964685,0.00677932166891156,0.198117107572133
"17949",268,0.315517998507099,0.316735184978722,0.21208067449603,0.420324301387888
"7071",111,0.0430739869999193,0.0771609511128045,0.00381968936650949,0.169546528228238
"1685",38,0.127836087879099,0.110673878432764,0.00801235081218074,0.202197484975332
"3724",74,0.344747726809982,0.427031137467179,0.321022689071086,0.553962647072043
"5810",95,0.0682047786145415,0.0678150981153294,0.000420489115457362,0.161928285643847
"27481",401,0.0434987080899293,0.0590027931433273,0.00134937371991705,0.140847022662175
"11580",173,0.333610493095771,0.312635548663315,0.217320840748317,0.427829067355467
"32515",471,0.0216028012783931,0.070534684519526,0.00370286105137867,0.157468683797823
"15552",231,0.300631567783442,0.23809974898752,0.145302637333996,0.33417573834396
"11180",168,0.253269375658016,0.314676360996715,0.243442950106013,0.38979786757703
"19215",289,0.0869555888141577,0.151611457186112,0.0735748300889885,0.248585760936541
"13828",204,0.104505804808163,0.263570587813844,0.174582398181272,0.359780906173293
"3830",75,0.287669669278482,0.301507810336725,0.208276968226481,0.411972359698416
"37175",551,0.0310634203181653,0.0841586689834787,0.0016520793624522,0.18574722175489
"45832",665,0.291134669558084,0.236295018275823,0.122774647122971,0.356431074030163
"14786",221,0.0750936528272822,0.179280006047289,0.069521894458539,0.278137596387634
"45776",665,0.323735263480869,0.30345780513064,0.186847845092579,0.444070922252614
"10442",157,0.0724297739369467,0.0972777737137373,0.000206035120319172,0.207284904325388
"8983",137,0.010390860260701,0.0990528961532495,0.00044285977870935,0.197413927272134
"19475",293,0.330672679918759,0.401209245100057,0.26678681332256,0.525066436043521
"21297",318,0.261250146855509,0.325575946180613,0.217167543192863,0.426208938483908
"26582",391,0.0539544655049918,0.208504412387786,0.146444537005914,0.283284932651114
"15459",230,0.287986257733593,0.276125623855133,0.178157160068825,0.368181905265956
"20521",307,0.326781511810136,0.366053237997931,0.227993715074634,0.532321546944419
"45541",662,0.00633907234241126,0.0434994945792791,0.000504368897067217,0.0899315580707137
"3296",67,0.0563020692001292,0.103073517152546,0.0174820698641736,0.192962408750668
"45901",667,0.268973697802608,0.31417233982648,0.237640585975058,0.402787081153755
"2670",55,0.339020364646686,0.376408982858666,0.258437192307342,0.519008300776851
"9685",148,0.0604452734523579,0.0733388307694967,0.000380673148536414,0.161213766980975
"15793",233,0.0553031666127485,0.0787994100358324,0.00494930787997526,0.202411768598847
"10174",154,0.19976059679725,0.0810817527109222,0.00283792879658905,0.170042364955268
"2413",51,0.148376996240028,0.282492384535317,0.19697607790643,0.360190693699158
"29939",438,0.338213808219088,0.348913802526139,0.253091280001479,0.450019329716367
"46472",675,0.286104497925917,0.327566451481331,0.239930700526274,0.404510676558879
"38703",569,0.0670927639489555,0.0402521320584592,2.83412103777424e-05,0.0962907301429838
"5837",97,0.378989706168994,0.37659959262494,0.235745340130129,0.553379034661516
"41227",606,0.169892979457367,0.134745530707849,0.00359812023554163,0.247219575629354
"9981",152,0.12988298190198,0.0609185285740423,0.000136144533075358,0.135053770634707
"19835",296,0.0239296636667756,0.0763922942013803,0.000651622444906536,0.156546674179835
"41539",613,0.317571831305262,0.295280441886987,0.207032204689708,0.37509593389147
"17000",251,0.348809133505316,0.279514802984025,0.176978222530711,0.405132666767927
"17444",260,0.339894371162082,0.356122303677654,0.242124288153075,0.47214878826086
"26605",391,0.00585912803478794,0.137100104408055,0.05530441491356,0.210117806783711
"12146",180,0.282098596698672,0.353816595290693,0.26771454063758,0.45229192917699
"550",14,0.452479574035011,0.538963333957622,0.39157739346564,0.710166460601193
"46955",680,0.0355595433176223,0.441037776220942,0.356008844543257,0.536108405493836
"18506",277,0.338529922734934,0.320950789738499,0.224870015908201,0.425310339070199
"2062",46,0.0482242256882602,0.137608929047551,0.0544674576697272,0.243701376946597
"18346",274,0.0282259145804947,0.0925235681256356,0.00243082171179036,0.186335030856868
"22195",333,0.266330408985714,0.270815217129544,0.0969908738629281,0.430097379324064
"36318",541,0.363576994627839,0.368685754656141,0.286072694108612,0.458510361084861
"26170",387,0.283725648150164,0.308952906713444,0.221533391874586,0.40370235110848
"45438",661,0.0255962703428723,0.0439833062231169,0.00200945953692943,0.108299248070673
"43061",632,0.388593641101279,0.439537093442285,0.288807439015363,0.594202496089378
"10998",164,0.188224137263619,0.217843101773738,0.115253030384314,0.341455819820308
"28738",418,0.0303837538522844,0.0690964461060025,0.000110529684702699,0.145039837574136
"46811",678,0.00696405739316732,0.058307295473905,0.00224854129823016,0.133352739122703
"34882",514,0.343597447488709,0.340465258314257,0.234736436710611,0.441176711721746
"21120",315,0.296811786309853,0.330493407519034,0.237123583603384,0.447396975424272
"7238",113,0.0603882175321554,0.283958527692085,0.186505091237737,0.37596589329089
"30815",448,0.361990853887852,0.334506533503902,0.199974849024723,0.502035696792838
"31583",459,0.31446852576562,0.369607045503829,0.202306122497146,0.566933325307839
"41453",610,0.28603706809316,0.276581788817189,0.176808706217581,0.412181409815418
"37503",555,0.238380033716977,0.30862027519272,0.230751793362292,0.415897618717002
"43106",632,0.0232771023973617,0.128301072151681,0.0395200869484608,0.233236897286584
"47539",689,0.123734417076708,0.0584984184056246,0.00048820427716266,0.126535714817288
"18458",276,0.043380931330466,0.133520179366113,0.0211762098987084,0.223611107326512
"23725",352,0.259331019537596,0.292008962134693,0.210165851268319,0.376496007886084
"37583",556,0.294203123649093,0.303451236873478,0.224620895128099,0.413728765469083
"44140",645,0.332353980952516,0.433404517524945,0.335297440182477,0.553437053866541
"45384",661,0.343523979601094,0.361753568059913,0.284183127568552,0.45164930407537
"3479",69,0.0634700994385205,0.0873472102422696,0.00496529754457333,0.172312572616125
"46287",671,0.154079172728913,0.294958147186374,0.223515159728998,0.385510243633593
"47165",683,0.0596101048558553,0.069678260631456,0.000321067359495296,0.17154940009754
"39314",577,0.29539322871129,0.185804396692805,0.0507742756858816,0.316607087752362
"36296",537,0.111370532955657,0.0805181968146278,0.000736082900978216,0.169480650931731
"20623",308,0.292742061510974,0.312251356229039,0.204274101284811,0.446481905569196
"16804",247,0.290632692854632,0.320519346809163,0.251033097744821,0.437002416989813
"3621",73,0.354228612527196,0.334971920650212,0.186811561728633,0.537635410378314
"24188",360,0.287280400695568,0.245841381281644,0.104321201779003,0.381130170656888
"981",25,0.00708042054285256,0.0825207611268876,0.00234278213677911,0.178904280191265
"37167",551,0.0322373799882767,0.0919300432948852,5.36491744714471e-05,0.181329414517646
"28625",415,0.0523069489360444,0.0377829306677376,0.000198738914814945,0.0935182100987734
"15311",226,0.11434730200897,0.100439052601158,0.00219300314615936,0.21818530996948
"24675",366,0.317036629650704,0.309590065939139,0.180732693289725,0.426884921643374
"36765",547,0.19254610714217,0.189921343871701,0.0990853323591164,0.295815301593737
"8516",132,0.0105863228256428,0.112267034288294,0.00403071600709763,0.235910574841912
"36604",546,0.3579392598428,0.326527799014016,0.222900061265587,0.430301235647777
"5403",91,0.0637781914723095,0.0710856534560333,0.0018842604078874,0.147402381767399
"41943",618,0.222455371672154,0.241243559051507,0.153436608505416,0.335614994996376
"26032",383,0.111519598103964,0.0708928234308105,0.00097044733006911,0.14912840817635
"41812",617,0.371519951824425,0.359937373101751,0.233945484528935,0.490156954225192
"27100",397,0.153311760106974,0.176310778183443,0.101031940280609,0.306886393193374
"36374",541,0.0688482106194479,0.0593493197822605,0.000559975533694614,0.139842840871832
"1932",45,0.378585591633446,0.302696608505121,0.200951304641982,0.425692136492408
"36300",541,0.390992334941166,0.432282448806617,0.305530490619528,0.579131666776003
"8104",127,0.174629813904393,0.279313783287845,0.181356199601274,0.385322273396966
"12979",190,0.151477957169363,0.223636460852302,0.129095899108251,0.314566790122883
"22572",337,0.326436050163727,0.372470588664037,0.197044408288615,0.556216529415221
"20592",307,0.100019680703346,0.1173644882756,0.0285060712416492,0.232548782586835
"26164",387,0.286322342660591,0.324822991447107,0.227389352856977,0.43115093820006
"34744",511,0.0327517297029586,0.0813246378815794,0.00422262613183222,0.179435701192546
"27081",397,0.200976583825068,0.221742789586423,0.146543378958541,0.351771027282035
"6529",105,0.325921717932226,0.371555131562316,0.277282444525534,0.474073380808172
"25329",374,0.272340174063532,0.330821247392256,0.258977218624032,0.411272147188968
"40583",597,0.301628062623184,0.298518195981825,0.214795934644833,0.366034079725425
"19600",294,0.290612252128308,0.249300234413316,0.144699487551561,0.367087578262178
"45874",667,0.313407345851877,0.325155715384242,0.218560980179673,0.429953749560245
"12157",180,0.128862720796152,0.189228097879307,0.112470561679456,0.289799571806644
"11826",176,0.0846706166943048,0.0645503867665605,0.000118460166637619,0.181606647307257
"37407",554,0.0796086661456485,0.260440831258358,0.196610257081278,0.342218693035929
"24719",366,0.240892290136673,0.290068539435802,0.202201321693187,0.401818597440774
"14949",223,0.293551515204183,0.337125456698552,0.246551753086998,0.441960304212111
"31492",457,0.322749672204274,0.320590349452338,0.20683569359645,0.449242203511792
"18481",276,0.0364504806508253,0.0797653553901019,0.00206855539014645,0.178674784160151
"46559",676,0.131671781131952,0.367143690164688,0.269716654807476,0.459662152691863
"19804",296,0.0345736880262391,0.0863367883976782,0.00696649365090358,0.169419439873662
"25686",380,0.25411558089326,0.356351081982353,0.270119335937244,0.462059701787948
"8332",130,0.119901257826358,0.118025563958473,0.0278426406616232,0.213849649094076
"29541",431,0.311914324259176,0.370252915659775,0.202758613619206,0.537600200459006
"17526",263,0.360771199224465,0.415590903086481,0.229488786783569,0.581979917836905
"7587",119,0.352262877108645,0.313854571351009,0.185925372538246,0.445090382166106
"42444",624,0.263218583911959,0.188716586646911,0.114269022907973,0.258646495894541
"5525",92,0.134526112076904,0.152046558054714,0.0468159329784898,0.247817791469237
"7968",126,0.331546621493317,0.306952651979943,0.19114745171131,0.420176889947493
"23583",348,0.0927670025462456,0.104652837068163,0.0185203808093394,0.190556358545717
"10789",162,0.33072488892087,0.328173198012695,0.240423687176697,0.423419211290506
"44486",648,0.0345556560561008,0.123948758650704,0.0292630310891537,0.202680037842584
"30151",440,0.326831145702453,0.341008409283159,0.22947859875689,0.462069876167306
"786",17,0.249986577540553,0.186931108262135,0.101547348301815,0.280943667582154
"18472",276,0.0377872018542656,0.109862771840943,0.00199943543760826,0.205625634692754
"8182",129,0.272134087797281,0.229812224875758,0.142955502177941,0.349299736082183
"13113",192,0.358599942609635,0.338163947265078,0.218687773399683,0.470515218404642
"3969",76,0.106719153828571,0.0857532381949451,0.00245414339783262,0.177927509051389
"10547",158,0.0320783386706502,0.0895804588705154,0.00089010039252696,0.211926917883915
"20328",305,0.361203624264855,0.354133630733168,0.219180030716372,0.521425585396717
"4073",77,0.148670073839603,0.202100983108601,0.106961092017552,0.315959164149459
"46042",668,0.0850418968390934,0.0748352510861981,0.00451446897887196,0.171914669476577
"23089",343,0.00552417001504156,0.0504138856358504,0.000591693714132046,0.110100858938715
"4951",86,0.0430661377212311,0.0525439099214618,0.000336283087099418,0.140281909911334
"18534",277,0.149086439962148,0.137092902533861,0.0486262400976171,0.250026554615968
"27502",402,0.338920158117013,0.317721403358836,0.197665146721114,0.537675568553457
"33129",481,0.395492047832275,0.411967782508991,0.273022485084406,0.589968913407881
"44184",645,0.0470352182049084,0.079898058481497,0.00114861234472064,0.1583686324216
"5080",88,0.313390230857208,0.312093361886733,0.247877052657593,0.378615126303482
"39588",580,0.375316060132365,0.335175632682844,0.221101533629572,0.442104635933411
"34566",510,0.346984508491943,0.414771792483066,0.241827695318424,0.607001081645877
"10920",163,0.222356158000588,0.266614882327894,0.169548616344929,0.375379074295071
"3764",74,0.0152082943552373,0.102506873019945,0.00412354493754082,0.177648045838105
"4583",83,0.361024377304841,0.345284149038873,0.25423410671201,0.455998234438724
"42585",625,0.107480077218113,0.0841455163709633,0.00225975814809602,0.194355524441053
"43000",631,0.263080206296325,0.247414616800667,0.168502855498524,0.341595134496345
"11106",165,0.10077702053124,0.0885857404633973,0.000513184168905252,0.193039454624349
"5034",87,0.000308893610489354,0.114962718786674,0.00158887140429031,0.193418849458712
"23760",352,0.0746110382569917,0.101395551207484,0.021209853052277,0.184405270666069
"35664",528,0.279792014409484,0.272879843158194,0.176951970481437,0.400105513239422
"15987",236,0.334371154542402,0.351304302397272,0.244780241797183,0.464928463107316
"28110",409,0.152506826760675,0.262163297733742,0.181336093054865,0.387929930219655
"37605",556,0.13566167069833,0.166301409637087,0.0865324229520189,0.254811701731092
"14079",207,0.366872350308743,0.378738119628695,0.247572501584635,0.49754591186742
"30331",442,0.294251184141972,0.326753425405249,0.201176107725886,0.436739375743245
"37072",550,0.0254254116243355,0.0628839668859139,0.000154207685017838,0.135450144207133
"35630",528,0.317557066547818,0.327001556088219,0.200245017468786,0.482166092782758
"20429",306,0.348233375580363,0.393506327256012,0.260486774201343,0.52841611868684
"38052",562,0.355393321648381,0.291110873566473,0.175062234026124,0.424011422240953
"27062",397,0.252458074274064,0.279437540736638,0.188643698694158,0.404497920009532
"5733",95,0.336688574406947,0.354565705313574,0.233668701628718,0.471881575990226
"40645",597,0.0913681926968578,0.0569787967182896,2.69765583293564e-05,0.126283921977426
"9925",152,0.306892984620578,0.234605992439582,0.153629655874769,0.339851552875233
"11754",176,0.322237842661561,0.320981184869437,0.191996197230771,0.440044312720931
"8639",134,0.351420121440956,0.365722240626938,0.256915076824509,0.481300752636834
"9351",145,0.149639191256085,0.216085010316266,0.141700654041525,0.294265875834332
"24090",359,0.28330113444834,0.290735435378357,0.178486400751581,0.414412172764384
"4024",77,0.349139633255766,0.326702025030563,0.208923741599839,0.471457627335158
"30783",447,0.0863144690639629,0.0654924494704632,0.00313424578824495,0.143032436329379
"39288",577,0.29791322743448,0.341734548915984,0.224569238657231,0.472960529505389
"20599",307,0.0954195477221044,0.10458263235221,0.00287808889365924,0.220554044782797
"46293",671,0.0929349674262793,0.236135677170822,0.15340731646299,0.318105629320167
"25563",377,0.0323937559421425,0.120962810004219,0.0255826898847543,0.229595897346844
"22457",336,0.291274075870464,0.409571254465465,0.275663834507392,0.520417741287053
"20333",305,0.360212757111128,0.342818020839039,0.233296577988957,0.516051897981999
"42149",620,0.0207791852068238,0.0753804111699857,0.00395245824266304,0.156613604621696
"32481",471,0.25412748050682,0.384950391895401,0.313711011294083,0.479057086427997
"29281",427,0.0744401603308844,0.160394730513495,0.0814204325567061,0.233628646155872
"47940",695,0.303572616030712,0.15400119269722,0.0448779186548717,0.255645219476973
"38561",568,0.137479547422778,0.196250999114561,0.125233811625934,0.278754041054044
"30981",449,0.0741754475856813,0.0834727519107915,0.00030509367281663,0.172081097137448
"29171",425,0.357011513548702,0.321371670867122,0.234524629287875,0.444008877734328
"38008",561,0.115757007189389,0.0978577606051839,0.0132762051050753,0.184762902497687
"30548",445,0.333955057104004,0.331260106921913,0.223846983967448,0.429811750109143
"31896",465,0.343237314153691,0.330290003278171,0.228498280319886,0.428229991429172
"46861",679,0.13653471979902,0.228294939525322,0.141183181845264,0.303107521809613
"21359",318,0.0753828217669026,0.143063829151806,0.0705469938716964,0.213277574224458
"354",7,0.0352600156107084,0.0690833201320734,0.000226741507304749,0.156459131259583
"8057",127,0.368763451621298,0.370852841671334,0.209841832932685,0.540110611137543
"15063",224,0.237168034268833,0.220688468348872,0.140132042464892,0.330008388162943
"15006",223,0.0461392324346306,0.0883212689686938,5.66774580941336e-05,0.181654570339398
"17360",258,0.328830442320437,0.313316744191527,0.19963198909875,0.428479122993175
"3865",75,0.0418772016359133,0.0662882943425177,4.4457912184534e-05,0.163759524180246
"42156",620,0.0122567963867058,0.0783446808490743,0.00275641428809949,0.159482905134007
"31580",459,0.314885853853998,0.370008307751852,0.204111227978113,0.628785442334548
"28023",407,0.300332284615896,0.274946569696469,0.173567868905224,0.452693622936075
"4187",78,0.0907630099315176,0.0978247008796673,0.00083577008217992,0.198025602840112
"26701",392,0.0160016169462359,0.142785243662645,0.0210735249057087,0.250834661445263
"29811",435,0.107669778740367,0.0596052700650888,0.000203157018581661,0.149457449464969
"45061",655,0.0838155522435261,0.0663218702220887,6.18246986036144e-05,0.141334785897609
"6195",101,0.163527701327627,0.0948800559554955,0.00270023364437333,0.209598994367412
"29091",424,0.129342922272543,0.189744616785472,0.114678566760464,0.261002309701562
"6757",107,0.160027611053034,0.161129002556774,0.0140288317477685,0.315945848352484
"38085",562,0.295507459171628,0.348436414040113,0.263556056849368,0.446805857009297
"15082",224,0.152080918149596,0.1226319317012,0.0372364299456951,0.232927321822035
"47800",693,0.0708961492086903,0.0888316655983777,0.00676910588394136,0.155166190035769
"34227",501,0.160600196521715,0.122969339132425,0.0142585981904265,0.261610329615036
"38097",562,0.141765193608191,0.302321890068294,0.216918441838561,0.380649470678901
"31284",453,0.118680415394678,0.0887796437193182,0.00015018173811333,0.180622363400477
"37490",555,0.323798144450613,0.315945985500264,0.205616373642573,0.434362697291947
"5084",88,0.293964471383226,0.299526627294812,0.22091560609332,0.361791899653509
"4668",84,0.364391427725606,0.39296715575115,0.237501406558094,0.576728684700088
"14506",217,0.271467343985932,0.270936955280636,0.170194615336336,0.367562473987138
"46686",677,0.118012780223879,0.08108046771281,0.00910878665555003,0.166145241834336
"37539",555,0.040600344756056,0.0557312595654872,0.000150790799554379,0.132987153745965
"29701",434,0.0762101113490096,0.123174984782063,0.0422262383741467,0.210425061124552
"7665",121,0.331938927432162,0.317767648673692,0.181074370676746,0.502636047581943
"40101",586,0.352248345428938,0.277093219166804,0.167581000913338,0.393450627880559
"6366",103,0.224635049308067,0.246672053343038,0.168358740899587,0.334263976080611
"25250",373,0.0363028884637729,0.132424132552323,0.0611595452985084,0.200415148579803
"12629",186,0.365348896034288,0.380028698145527,0.271591075747934,0.483070523671531
"24573",365,0.292092265106796,0.262427507984675,0.184759249857806,0.348664966555642
"44713",651,0.317839589454835,0.362861526782293,0.278878196267462,0.463368053460877
"5559",93,0.325834488783654,0.305839848193428,0.214828998007978,0.40016108848231
"3096",59,0.0497195404178874,0.0947935369426561,0.0179861128155628,0.173170419449606
"43304",634,0.010830240357093,0.0549774958572435,0.000435508674604181,0.120923288090019
"26021",383,0.125771167970731,0.0981021309219841,0.0151573521643565,0.17407973455456
"4807",85,0.309443095337171,0.278219048016545,0.19577943983006,0.367117317526366
"47456",688,0.021790339252828,0.0511709595037897,1.48666113934728e-05,0.128014591332846
"21118",315,0.298385063215697,0.330646686294636,0.223998682249733,0.432786160948226
"5472",92,0.356516200785258,0.422837102708437,0.274664261999298,0.521815206968137
"7705",121,0.300781464264866,0.222440795103718,0.107004061771511,0.395118801591554
"14780",221,0.10876705351517,0.237133742771849,0.146993180260438,0.352106540675058
"39327",577,0.293341000021364,0.186805770930461,0.051330197444603,0.305247414541498
"9263",143,0.0496298994375304,0.067148399253544,0.00148945066319051,0.165174944011082
"30452",443,0.288941390659624,0.278359363280636,0.227838716252616,0.348998082002644
"36142",536,0.29743418247445,0.334420048354341,0.250790932168882,0.430683656857603
"9877",151,0.104856813142251,0.182781488837325,0.0078936814137953,0.270409189937613
"1565",35,0.415746989105535,0.412817698047364,0.315218570903981,0.521394092823715
"34644",510,0.0393817337326314,0.102815145567763,0.00424771284187273,0.234411417977332
"5595",93,0.0816591792589777,0.0679198929472178,0.000256114128772559,0.152080852684292
"17953",268,0.296663900036818,0.317575544230169,0.221199293146598,0.429843302838826
"22575",337,0.324320198578148,0.388731104973565,0.212597870018497,0.591215269358537
"38143",563,0.395970567287174,0.365401429132953,0.198980063287872,0.590458334287523
"40038",584,0.0665444762444984,0.180185857256058,0.0703151222904548,0.267686107653149
"38071",562,0.35072906535979,0.328523083722206,0.222091139197723,0.456142747952987
"36474",542,0.00199034244532477,0.105333106960898,0.000475956253246988,0.207291850782171
"14904",222,0.210903116187992,0.258160699906042,0.157071743561764,0.376259230183699
"14148",207,0.0164425454325368,0.0550702893025356,0.000771014823545933,0.140151007546822
"12469",184,0.0360364380053146,0.0963090512962346,0.0115786131990764,0.170119117967335
"34568",510,0.346641139008241,0.408093189530022,0.257883278318253,0.622822082415741
"29644",434,0.333123733070509,0.350144609181157,0.206063646736302,0.51154086326183
"33529",491,0.372940852560337,0.358203368079998,0.206632823132514,0.519293384419511
"4569",83,0.362639038655554,0.358275896491264,0.231041756779128,0.471178541078276
"47798",693,0.0803089962831397,0.10361564143146,0.0402502836942507,0.177307324588481
"8668",134,0.102098725856271,0.136774190078023,0.0648182675685968,0.229289379246597
"45007",655,0.325899507404014,0.308183831454136,0.226155635769263,0.387499766072782
"37534",555,0.0429190220432687,0.0553248556795011,0.000243509955263104,0.120180465757141
"165",4,0.357404179800892,0.350786299857704,0.250817293223601,0.44245461231958
"17071",254,0.330105907260243,0.306629941332806,0.132325022863275,0.49811365307049
"16559",242,0.018507282634429,0.0836116313667914,0.000313250891879658,0.228723431334205
"44567",649,0.045610597389557,0.0477920246576464,0.00105590891059926,0.114625767356577
"29680",434,0.178903045427602,0.279908400326882,0.207646677938846,0.370416105278871
"5018",87,0.000438776980477253,0.0949888412000603,0.0077350498046885,0.18328535876443
"23386",346,0.206301258777392,0.161323480358061,0.0781965062601466,0.243395154757391
"29977",438,0.11693879408586,0.0945091707350128,0.0326544364970599,0.172163308279329
"7373",117,0.349014654050715,0.321585064389429,0.201489873252227,0.44701066030793
"42364",623,0.0043217141178477,0.118997797554629,0.0143708383004982,0.210156581929394
"36644",546,0.000965922124662268,0.0630002762953788,0.000892094308182148,0.129523385541459
"549",14,0.452662997929598,0.534090680830583,0.358540415182138,0.681248590132222
"23740",352,0.148306195651143,0.194304693524698,0.11960122056654,0.274858984415696
"4869",86,0.309575075278767,0.349591872982477,0.236349504447324,0.542911677993517
"26169",387,0.284226368275123,0.310031489723857,0.214708731296968,0.407148978118344
"1106",26,0.0141015621955248,0.102990863118341,0.00329566936252911,0.220217511860351
"26412",389,0.0239396364160335,0.0683284611614149,0.00191450493062534,0.132788726311349
"40770",599,0.361727447880774,0.440482446816386,0.327960002536426,0.5351164364632
"2091",46,0.0239310610533825,0.068782324500735,0.000577785457852818,0.150421109242455
"37451",554,0.00317978020503547,0.0764277954884819,0.00178343321073736,0.170462641146722
"29258",427,0.363511458997132,0.4725942896822,0.372860451163692,0.590405126864679
"6588",105,0.0145645458490667,0.0561995092716886,1.73196192922442e-05,0.134068827433588
"13137",192,0.290803569705794,0.250377748257967,0.141071185685169,0.360494337076729
"6378",103,0.145970918147383,0.175946650951434,0.0994131328845818,0.264459619937005
"14405",213,0.319400093921209,0.254347824124588,0.166245859653984,0.342690146096951
"1166",30,0.133764366144047,0.102468932405852,0.00125685508853701,0.209367721979244
"1492",34,0.00178941399946917,0.0652291712911636,5.61310448070115e-05,0.154140929229915
"42978",631,0.358259067180421,0.372330490343464,0.252975307901314,0.494220963818933
"46822",679,0.287636779413276,0.38328102992254,0.252453714591792,0.513928469230308
"25175",372,0.0686700087930298,0.0587353009256126,0.00415822470853611,0.129586123615363
"21522",322,0.273073364575431,0.209952597479736,0.124966434704979,0.30849767356487
"2517",53,0.230986337331847,0.19687899881792,0.105609111655512,0.294785723947241
"2792",56,0.328622618939293,0.328312651447297,0.250361581062719,0.42272050294844
"26568",391,0.244667284049386,0.392479376785795,0.326799329120903,0.473100223232658
"33242",483,0.285869950399873,0.350026168145658,0.258248139511684,0.433680742314618
"39377",577,0.268493377475791,0.151887775474963,0.0219450129290007,0.27792791515513
"4757",84,0.0712594575555758,0.0797065320752358,0.00435929991114535,0.200910003556241
"42908",630,0.148580671039403,0.249969660264931,0.176353260529754,0.342809156364973
"43669",639,0.028140651592739,0.128613797835903,0.0371520182322701,0.228776534657023
"1392",33,0.309101083773783,0.263965985582413,0.149276643416502,0.358720410051209
"16921",249,0.0481107674599954,0.186414977417328,0.106365084339,0.253746975389937
"2972",58,0.353185876922651,0.325213189159322,0.228156866354364,0.449432860632921
"37491",555,0.321513375640648,0.314458096383719,0.198940179037216,0.426330649085966
"8550",133,0.333896820867806,0.273045359147153,0.156176985901125,0.427969424215543
"8458",132,0.283106739410545,0.414819580356945,0.316782870818001,0.534952515438384
"41393",608,0.122001408830774,0.103235907587862,0.0076495372188596,0.229781336838445
"14590",219,0.311073170380621,0.16549022720337,0.0819466506514556,0.260218116086021
"45728",664,0.0783246215109282,0.0998290298705796,0.0159417828364567,0.178305182907826
"40652",598,0.344595268883984,0.333942867613776,0.204526122152547,0.484630097962948
"11591",173,0.297456795335478,0.3218235427683,0.228747017215476,0.42028527256994
"4383",81,0.336243260567765,0.354785301316434,0.20958859911296,0.50255646516011
"38347",566,0.350055972327041,0.272309657431714,0.174140510640927,0.405440909772829
"33391",485,0.0232612776816561,0.0637851456231216,0.000925310651705584,0.132107933853376
"35228",517,0.110520746539942,0.0844725405811106,0.000583433986965743,0.206972762946159
"15208",225,0.00840764198095807,0.0540469416853737,0.000944680588006789,0.135731988843534
"41637",614,0.332136316257981,0.329468691750473,0.240015606460444,0.421966847364121
"24310",361,0.194832766304451,0.221379820189055,0.144337394678866,0.317816465079439
"6016",100,0.351182881946427,0.392064357442126,0.208727381518019,0.655496115317365
"33540",491,0.364292211703384,0.362433380771051,0.215500771121471,0.515070407232793
