"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch"
44,0.0654999999999999,-338.240388707777,-372.782555495772,34.542166787995,3100,0.152639929,0.02305884,0.001108665,1275,61,0.134146341463415,0.185598786948027,0.185598786948027,0.185598786948027,0.0135669720325128,0.0135669720325128,0.0135669720325128,0.000381122047839677,0.000381122047839677,0.000381122047839677,0,0,0,0,0,0,1245632545000,"1"
45,0.5965,-168.26144926757,-168.281612886537,0.0201636189678709,469,0.258721322,0.022742928,0.001618518,387,28,0.484536082474227,0.180226303625738,0.180226303625738,0.180226303625738,0.0202824270207741,0.0202824270207741,0.0202824270207741,0.00132690836581415,0.00132690836581415,0.00132690836581415,0.0526315789473684,0.421052631578947,0.578947368421053,0.0526315789473684,0.578947368421053,0.31578947368421,369850147832,"1"
46,0.3075,-132.758916327393,-132.965718211423,0.206801884030796,3193,0.136463257,0.014960649,0.00033127,961,21,0.340425531914894,0.173523405387599,0.173523405387599,0.173523405387599,0.0235190193429323,0.0235190193429323,0.0235190193429323,0.000619022836957477,0.000619022836957477,0.000619022836957477,0.263157894736842,0.263157894736842,0.526315789473684,0.210526315789474,0.210526315789474,0.210526315789474,470942021168,"1"
47,0.371500000000002,-89.8831396161538,-83.937505874712,5.94563374144181,1188,0.243211911,0.019848591,0.000464922,546,13,0.393258426966292,0.190943543587009,0.190943543587009,0.190943543587009,0.0324612903817893,0.0324612903817893,0.0324612903817893,0.00082219207933871,0.00082219207933871,0.00082219207933871,0.0526315789473684,0,0,0.105263157894737,0.105263157894737,0.157894736842105,319782357000,"1"
48,0.54,-132.565246011617,-134.094142784257,1.52889677264005,909,0.270045514,0.029645366,0.000950788,673,22,0.697916666666667,0.238172719681452,0.238172719681452,0.238172719681452,0.0323323148682132,0.0323323148682132,0.0323323148682132,0.000995074965218563,0.000995074965218563,0.000995074965218563,0.526315789473684,0.473684210526316,0.684210526315789,0.421052631578947,0.736842105263158,0.842105263157894,382784222542,"1"
49,0.253999999999999,-276.531231120231,-281.381772935684,4.85054181545337,2486,0.171275513,0.022428988,0.001071692,1023,49,0.325301204819277,0.214424579011552,0.214424579011552,0.214424579011552,0.023895350571646,0.023895350571646,0.023895350571646,0.00109318667903442,0.00109318667903442,0.00109318667903442,0.105263157894737,0.631578947368421,0.736842105263158,0.157894736842105,0.842105263157894,0.947368421052631,920817381875,"1"
50,0.451,-284.677965266818,-280.265174712434,4.41279055438406,2055,0.15214843,0.033031322,0.001057174,1535,49,0.462365591397849,0.184211044802113,0.184211044802113,0.184211044802113,0.0162618667795594,0.0162618667795594,0.0162618667795594,0.000483015394767765,0.000483015394767765,0.000483015394767765,0.894736842105263,0,0,0.368421052631579,0,0,682580766000,"1"
51,0.5065,-447.727247632962,-447.640039954466,0.0872076784958153,3601,0.086047949,0.013336271,0.00077372,1325,77,0.278350515463918,0.154887479245058,0.154887479245058,0.154887479245058,0.0143012273231478,0.0143012273231478,0.0143012273231478,0.000787035125172386,0.000787035125172386,0.000787035125172386,0,0.631578947368421,0.789473684210526,0,0.789473684210526,0.947368421052631,635943579875,"2"
52,0.247499999999998,-150.37809349601,-105.485960804501,44.892132691509,1256,0.165201711,0.008016113,0.000323352,366,15,0.540816326530612,0.162386393166076,0.162386393166076,0.162386393166076,0.0149341929220484,0.0149341929220484,0.0149341929220484,0.00148452859285632,0.00148452859285632,0.00148452859285632,0.473684210526316,0.0526315789473684,0,1,0.105263157894737,0.210526315789474,391488204542,"2"
53,0.678,-80.0550186394896,-79.6259989927112,0.4290196467784,973,0.189665213,0.007960892,0.000328446,273,11,0.848484848484849,0.151427009457123,0.151427009457123,0.151427009457123,0.014009681392497,0.014009681392497,0.014009681392497,0.000547241410510516,0.000547241410510516,0.000547241410510516,0.263157894736842,0.789473684210526,0.578947368421053,0.31578947368421,0.31578947368421,0.368421052631579,379923234709,"2"
54,0.292499999999999,-557.280153913677,-556.30375260145,0.97640131222704,3416,0.088106693,0.022219615,0.001096786,1956,97,0.353535353535354,0.166877991675228,0.166877991675228,0.166877991675228,0.0191581918657717,0.0191581918657717,0.0191581918657717,0.000973151257694537,0.000973151257694537,0.000973151257694537,0,0.157894736842105,0.368421052631579,0.0526315789473684,0.31578947368421,0.368421052631579,812264295167,"2"
55,0.5425,-92.6294474335104,-93.3619477464167,0.732500312906367,2209,0.12500519,0.011040592,0.000217977,681,13,0.515151515151515,0.134987641559298,0.134987641559298,0.134987641559298,0.0137998096916106,0.0137998096916106,0.0137998096916106,0.000342743190321293,0.000342743190321293,0.000342743190321293,0.842105263157894,0.421052631578947,0.105263157894737,0.736842105263158,0.31578947368421,0.157894736842105,442803205917,"2"
56,0.449999999999998,-209.501279390974,-209.841830265174,0.340550874200176,1821,0.164016884,0.012357827,0.000825308,558,37,0.34375,0.143382325577808,0.143382325577808,0.143382325577808,0.0187275631668664,0.0187275631668664,0.0187275631668664,0.00114430176995875,0.00114430176995875,0.00114430176995875,0.210526315789474,0.0526315789473684,0.210526315789474,0.421052631578947,0.0526315789473684,0.210526315789474,436275308541,"2"
57,0.4585,-218.228464735857,-218.098240714028,0.130224021829008,3973,0.075760788,0.009663885,0.000338646,1061,37,0.2,0.188638773925121,0.188638773925121,0.188638773925121,0.0159322677519832,0.0159322677519832,0.0159322677519832,0.000619371862890613,0.000619371862890613,0.000619371862890613,0,0.31578947368421,0.0526315789473684,0,0.157894736842105,0.105263157894737,567866703583,"2"
58,0.308499999999999,-140.487799709263,-140.499849754267,0.0120500450039742,1259,0.179104375,0.027274415,0.000622567,985,23,0.424242424242424,0.177691267007286,0.177691267007286,0.177691267007286,0.0277901099474752,0.0277901099474752,0.0277901099474752,0.000561757978367456,0.000561757978367456,0.000561757978367456,0.894736842105263,0.631578947368421,0.736842105263158,1,0.947368421052631,0.789473684210526,419123257875,"2"
59,0.5085,-201.201432675376,-201.164235557843,0.0371971175327985,2672,0.117086418,0.011109822,0.000465649,824,35,0.329787234042553,0.146910056974718,0.146910056974718,0.146910056974718,0.0202759401736598,0.0202759401736598,0.0202759401736598,0.000927666288367929,0.000927666288367929,0.000927666288367929,0.263157894736842,0,0,0.157894736842105,0,0,446022790375,"2"
60,0.57,-66.5259323728874,-68.1403383823861,1.61440600949868,945,0.216695721,0.017035938,0.000246305,499,7,0.737373737373737,0.153912797985906,0.153912797985906,0.153912797985906,0.0353823815983752,0.0353823815983752,0.0353823815983752,0.000797934596316887,0.000797934596316887,0.000797934596316887,0.157894736842105,0,0,0.157894736842105,0,0.0526315789473684,316542140292,"2"
61,0.214999999999998,-28.3331369810132,-30.2198726204752,1.88673563946195,417,0.24364422,0.002655085,0.000124307,53,3,0.66,0.25090902039896,0.25090902039896,0.25090902039896,0.0142067581256295,0.0142067581256295,0.0142067581256295,0.000492956072674906,0.000492956072674906,0.000492956072674906,0.894736842105263,0,0.684210526315789,0.894736842105263,0,0.31578947368421,263033851291,"2"
62,0.2395,-85.3199409307927,-80.9885790554755,4.33136187531724,1186,0.193429978,0.011670349,0.000335378,377,11,0.434782608695652,0.158955980113518,0.158955980113518,0.158955980113518,0.0192764497505379,0.0192764497505379,0.0192764497505379,0.00058329008532587,0.00058329008532587,0.00058329008532587,0.0526315789473684,0,0.526315789473684,0.31578947368421,0.31578947368421,0.473684210526316,367106277792,"2"
63,0.2865,-773.318894152518,-773.850422023051,0.531527870532386,2962,0.090963621,0.028049824,0.001635248,2242,131,0.212121212121212,0.135020673702517,0.135020673702517,0.135020673702517,0.0256736417462547,0.0256736417462547,0.0256736417462547,0.00147849117786717,0.00147849117786717,0.00147849117786717,0,0.736842105263158,0.947368421052631,0.105263157894737,0.473684210526316,0.421052631578947,787963965542,"2"
64,0.384999999999998,-505.188339269438,-476.80498186844,28.3833574009981,1681,0.144153537,0.015965259,0.001532036,862,83,0.656565656565657,0.190915347456115,0.190915347456115,0.190915347456115,0.0144676596607927,0.0144676596607927,0.0144676596607927,0.00128219811015621,0.00128219811015621,0.00128219811015621,0.157894736842105,0.842105263157894,0.526315789473684,0.526315789473684,0.789473684210526,0.526315789473684,674927703209,"2"
65,0.0590000000000001,-1427.21366234809,-1426.73564696869,0.478015379400176,5420,0.034080678,0.024254403,0.001370057,4043,228,0.0909090909090909,0.152768969516923,0.152768969516923,0.152768969516923,0.0209002350622393,0.0209002350622393,0.0209002350622393,0.00111062298203136,0.00111062298203136,0.00111062298203136,0,0,0,0,0.0526315789473684,0,1268998692292,"2"
66,0.1855,-1415.5789342954,-1412.75233694852,2.82659734687195,4678,0.04162659,0.032045211,0.001732766,4221,228,0.115789473684211,0.227783838752099,0.227783838752099,0.227783838752099,0.0197722245647071,0.0197722245647071,0.0197722245647071,0.00110001899389543,0.00110001899389543,0.00110001899389543,0,0,0,0,0,0,1620428271459,"2"
67,0.355499999999998,-533.203901384532,-526.372261885251,6.8316394992811,2322,0.136185894,0.018202612,0.001674356,1000,92,0.239130434782609,0.16626368135022,0.16626368135022,0.16626368135022,0.0153950377932817,0.0153950377932817,0.0153950377932817,0.00117338748733137,0.00117338748733137,0.00117338748733137,0.210526315789474,0.368421052631579,0.421052631578947,0.210526315789474,0.421052631578947,0.210526315789474,753795014667,"2"
68,0.4915,-361.739399551698,-361.443670718848,0.295728832849647,1535,0.161643686,0.025744918,0.001557711,1034,63,0.373737373737374,0.20376263489481,0.20376263489481,0.20376263489481,0.0231950412850997,0.0231950412850997,0.0231950412850997,0.00139433312844934,0.00139433312844934,0.00139433312844934,0.526315789473684,0.31578947368421,0.31578947368421,0.368421052631579,0.473684210526316,0.578947368421053,567497802958,"2"
69,0.360000000000001,-145.540918323389,-145.167070510593,0.373847812796186,2278,0.144021189,0.020153472,0.000411396,1165,24,0.653061224489796,0.157200400805405,0.157200400805405,0.157200400805405,0.0263270060081592,0.0263270060081592,0.0263270060081592,0.000699335508593048,0.000699335508593048,0.000699335508593048,0.842105263157894,0.421052631578947,0.368421052631579,0.684210526315789,0.421052631578947,0.210526315789474,573689964916,"2"
70,0.301500000000001,-182.828669937144,-192.033278163465,9.204608226321,1724,0.156856394,0.018481093,0.000654235,871,31,0.46875,0.174322822277636,0.174322822277636,0.174322822277636,0.0244122071260156,0.0244122071260156,0.0244122071260156,0.00103393250963743,0.00103393250963743,0.00103393250963743,0.789473684210526,0.210526315789474,0.105263157894737,0.684210526315789,0.473684210526316,0.0526315789473684,541914305583,"2"
71,0.3895,-858.503709008337,-858.198552635551,0.305156372786087,3217,0.083456442,0.031643137,0.00179289,2559,145,0.257731958762887,0.197624052098993,0.197624052098993,0.197624052098993,0.0268918723387681,0.0268918723387681,0.0268918723387681,0.00145629941218209,0.00145629941218209,0.00145629941218209,0,0.31578947368421,0.105263157894737,0,0.31578947368421,0.157894736842105,2469410273958,"2"
72,0.532500000000001,-47.6677874958393,-44.7844667796387,2.88332071620058,202,0.310652581,0.008991331,0.000640541,67,5,1.03030303030303,0.168395721328393,0.168395721328393,0.168395721328393,0.0259325984885895,0.0259325984885895,0.0259325984885895,0.00114140404559933,0.00114140404559933,0.00114140404559933,0,0,0.210526315789474,0.0526315789473684,0,0.157894736842105,891177472125,"2"
73,0.395999999999999,-187.968308391596,-188.591109441648,0.622801050051692,1940,0.140968123,0.017928417,0.00065095,919,33,0.304347826086957,0.161555785100433,0.161555785100433,0.161555785100433,0.0227978393230948,0.0227978393230948,0.0227978393230948,0.000772924157297602,0.000772924157297602,0.000772924157297602,0.947368421052631,0.736842105263158,0.842105263157894,0.578947368421053,0.473684210526316,0.578947368421053,433176408000,"2"
74,0.3275,-1131.254692881,-1130.41572536521,0.838967515788909,4010,0.06337694,0.025800245,0.001675316,2872,187,0.166666666666667,0.165054335726202,0.165054335726202,0.165054335726202,0.0210901633898512,0.0210901633898512,0.0210901633898512,0.00133179110449837,0.00133179110449837,0.00133179110449837,0,0.368421052631579,0.263157894736842,0,0.210526315789474,0.157894736842105,979424620500,"2"
75,0.517500000000001,-174.929716215553,-176.32035020452,1.3906339889667,2545,0.135344743,0.006834436,0.000448082,457,30,0.887755102040816,0.156411337245035,0.156411337245035,0.156411337245035,0.0106938304782038,0.0106938304782038,0.0106938304782038,0.000696911003000847,0.000696911003000847,0.000696911003000847,0.789473684210526,0.736842105263158,0.736842105263158,0.578947368421053,0.368421052631579,0.473684210526316,429068756583,"2"
76,0.555,-247.638416389103,-247.46311826409,0.175298125012205,1179,0.153047694,0.025218688,0.001063796,1000,42,0.39,0.15810405159089,0.15810405159089,0.15810405159089,0.0237007447745197,0.0237007447745197,0.0237007447745197,0.000995082361125494,0.000995082361125494,0.000995082361125494,0.736842105263158,0.526315789473684,0.684210526315789,0.947368421052631,0.789473684210526,0.789473684210526,430393443125,"2"
77,0.595,-50.6413993140137,-51.1256487467357,0.484249432722088,965,0.188980293,0.015961249,0.00013584,500,4,0.447916666666667,0.206939976611875,0.206939976611875,0.206939976611875,0.0181344419359823,0.0181344419359823,0.0181344419359823,0.00078925558293758,0.00078925558293758,0.00078925558293758,0.842105263157894,1,0,0.684210526315789,0.684210526315789,0,365920925583,"2"
78,0.407500000000001,-414.803216897797,-416.245026340912,1.44180944311563,1392,0.172734926,0.032846837,0.001906226,1239,72,0.385416666666667,0.194279312630341,0.194279312630341,0.194279312630341,0.0243750634627872,0.0243750634627872,0.0243750634627872,0.00118679131249425,0.00118679131249425,0.00118679131249425,0.631578947368421,0.0526315789473684,0,0.578947368421053,0.0526315789473684,0,545779643167,"2"
79,0.3825,-924.429151295519,-924.097129988962,0.332021306556044,3540,0.079113579,0.019756119,0.001578395,1922,154,0.191489361702128,0.173313148798359,0.173313148798359,0.173313148798359,0.0181686701394755,0.0181686701394755,0.0181686701394755,0.00138770893879204,0.00138770893879204,0.00138770893879204,0,0.421052631578947,0.210526315789474,0,0.578947368421053,0.368421052631579,817652174417,"2"
80,0.408500000000001,-246.739434769139,-247.165739422509,0.42630465337038,1529,0.152546292,0.027241182,0.000937331,1156,40,0.377551020408163,0.176461764749522,0.176461764749522,0.176461764749522,0.0299105340795492,0.0299105340795492,0.0299105340795492,0.00102062429550321,0.00102062429550321,0.00102062429550321,0.736842105263158,0.631578947368421,0.473684210526316,0.473684210526316,0.631578947368421,0.631578947368421,430654570209,"2"
81,0.315,-308.561859334323,-308.305455296618,0.256404037705238,2814,0.110234204,0.011824376,0.000696353,914,54,0.241758241758242,0.167645820013114,0.167645820013114,0.167645820013114,0.00962655930507284,0.00962655930507284,0.00962655930507284,0.000587717182030653,0.000587717182030653,0.000587717182030653,0,0.368421052631579,0.368421052631579,0.105263157894737,0.578947368421053,0.736842105263158,671782676584,"2"
82,0.405999999999999,-211.320537919112,-210.692652272167,0.627885646945316,1582,0.163403155,0.015505299,0.000757017,749,37,0.458333333333333,0.17610742127886,0.17610742127886,0.17610742127886,0.0169335096729053,0.0169335096729053,0.0169335096729053,0.000933341291520042,0.000933341291520042,0.000933341291520042,0.578947368421053,0.473684210526316,0.842105263157894,0.789473684210526,0.789473684210526,0.473684210526316,453583950542,"2"
83,0.5605,-168.915943568806,-168.8938838496,0.0220597192069647,341,0.236845006,0.04053185,0.001806394,599,27,0.577319587628866,0.229841434055561,0.229841434055561,0.229841434055561,0.0243096362533298,0.0243096362533298,0.0243096362533298,0.00107707953557806,0.00107707953557806,0.00107707953557806,0.789473684210526,0,0,0.842105263157894,0,0.0526315789473684,388595344458,"2"
84,0.471000000000003,-389.009748579957,-385.166480425488,3.84326815446821,1525,0.15724649,0.0202913,0.001489825,894,66,0.534653465346535,0.152360643787124,0.152360643787124,0.152360643787124,0.0147678246474814,0.0147678246474814,0.0147678246474814,0.0010987279450635,0.0010987279450635,0.0010987279450635,0.368421052631579,0.31578947368421,0.210526315789474,0.947368421052631,0.31578947368421,0.157894736842105,570361312959,"2"
85,0.6115,-177.372692175408,-178.251643546945,0.878951371537084,799,0.201144562,0.015718908,0.001183033,403,30,0.422680412371134,0.172805479254126,0.172805479254126,0.172805479254126,0.0166021199965973,0.0166021199965973,0.0166021199965973,0.00105272219507713,0.00105272219507713,0.00105272219507713,0.31578947368421,0.684210526315789,0.736842105263158,0.421052631578947,0.894736842105263,0.684210526315789,372962185834,"2"
86,0.4495,-234.124839194187,-234.370633556636,0.245794362449288,2065,0.115114925,0.018144294,0.000644498,1135,40,0.602040816326531,0.171545432487262,0.171545432487262,0.171545432487262,0.0286036272490676,0.0286036272490676,0.0286036272490676,0.00101567794427414,0.00101567794427414,0.00101567794427414,0.105263157894737,0.0526315789473684,0.105263157894737,0.210526315789474,0.0526315789473684,0.105263157894737,422984725417,"2"
87,0.404999999999999,-366.968541728049,-367.364016748461,0.39547502041188,6177,0.035206065,0.007590798,0.000280136,1686,62,0.666666666666667,0.151883170508803,0.151883170508803,0.151883170508803,0.0130654390782308,0.0130654390782308,0.0130654390782308,0.000513080445030912,0.000513080445030912,0.000513080445030912,0,0.105263157894737,0.0526315789473684,0,0.105263157894737,0.105263157894737,663209139375,"2"
88,0.512,-305.091515944648,-304.350299407109,0.741216537539117,1480,0.143116937,0.027620148,0.001130579,1286,53,0.343434343434343,0.168573086319439,0.168573086319439,0.168573086319439,0.0223366982922026,0.0223366982922026,0.0223366982922026,0.000922752274337556,0.000922752274337556,0.000922752274337556,0.526315789473684,0.210526315789474,0.368421052631579,0.31578947368421,0.31578947368421,0.31578947368421,480440733167,"2"
89,0.461499999999999,-396.894315594797,-396.709604681842,0.184710912955495,2650,0.125865497,0.015313466,0.001039478,1052,71,0.287234042553192,0.174045183410457,0.174045183410457,0.174045183410457,0.0202754389787912,0.0202754389787912,0.0202754389787912,0.00130101370267891,0.00130101370267891,0.00130101370267891,0,0.0526315789473684,0.421052631578947,0.105263157894737,0.0526315789473684,0.210526315789474,506639185417,"2"
90,0.390499999999999,-628.795066692795,-630.688999940409,1.89393324761409,6805,0.027712981,0.006215665,0.000406494,1653,108,0.636363636363636,0.109681609456488,0.109681609456488,0.109681609456488,0.00917713587917016,0.00917713587917016,0.00917713587917016,0.00059048528162326,0.00059048528162326,0.00059048528162326,0,0.526315789473684,0.842105263157894,0,0.368421052631579,0.31578947368421,756825624792,"2"
91,0.474500000000001,-396.201557180706,-395.68793893072,0.513618249985939,1961,0.12596108,0.02981594,0.001260124,1606,68,0.52,0.162495264162503,0.162495264162503,0.162495264162503,0.027038814949041,0.027038814949041,0.027038814949041,0.00114456737737653,0.00114456737737653,0.00114456737737653,0.31578947368421,0.368421052631579,0.473684210526316,0.210526315789474,0.473684210526316,0.631578947368421,503035414083,"2"
92,0.432,-476.694896368276,-477.18936044055,0.494464072273729,858,0.189544386,0.037956121,0.002882711,1065,81,0.193548387096774,0.229699656286846,0.229699656286846,0.229699656286846,0.0260585534937737,0.0260585534937737,0.0260585534937737,0.00160383570555322,0.00160383570555322,0.00160383570555322,0.368421052631579,0,0,0.31578947368421,0,0,529045637500,"2"
93,0.4835,-491.760233929697,-491.253714321934,0.506519607762641,1553,0.148902837,0.02474688,0.001907587,1109,86,0.333333333333333,0.163758437255807,0.163758437255807,0.163758437255807,0.0198044617028832,0.0198044617028832,0.0198044617028832,0.0013658206928734,0.0013658206928734,0.0013658206928734,0.526315789473684,0.105263157894737,0,0.736842105263158,0.210526315789474,0,542354115125,"2"
94,0.318999999999999,-143.603640308326,-142.805243752795,0.798396555531383,3730,0.073474744,0.019008113,0.00018319,2026,20,0.79,0.198736277053272,0.198736277053272,0.198736277053272,0.0179769793201909,0.0179769793201909,0.0179769793201909,0.000219428349881025,0.000219428349881025,0.000219428349881025,0,0.368421052631579,0.684210526315789,0,0.842105263157894,0.736842105263158,641214038333,"2"
95,0.607,-105.982088414956,-106.221860177198,0.239771762241205,1591,0.148262294,0.014959764,0.000325067,689,15,0.54,0.169559062630966,0.169559062630966,0.169559062630966,0.0251545017391891,0.0251545017391891,0.0251545017391891,0.000585798177122149,0.000585798177122149,0.000585798177122149,0.894736842105263,0.0526315789473684,0,0.526315789473684,0.0526315789473684,0.0526315789473684,350834214542,"2"
96,0.288500000000001,-273.697904205881,-300.09345047006,26.3955462641788,2064,0.135302376,0.021541412,0.00085801,1174,47,0.767676767676768,0.216490001708263,0.216490001708263,0.216490001708263,0.0157216565821564,0.0157216565821564,0.0157216565821564,0.000556982932920957,0.000556982932920957,0.000556982932920957,0,0.421052631578947,0.368421052631579,0.157894736842105,0.631578947368421,0.473684210526316,1160672945250,"2"
97,0.335499999999999,-477.148272138267,-476.680745770936,0.467526367330663,2167,0.128615763,0.033269219,0.001516499,1814,83,0.28421052631579,0.160662906170311,0.160662906170311,0.160662906170311,0.0266551495411666,0.0266551495411666,0.0266551495411666,0.00117931302034503,0.00117931302034503,0.00117931302034503,0.263157894736842,0.0526315789473684,0.0526315789473684,0.31578947368421,0.0526315789473684,0.0526315789473684,596403179125,"2"
98,0.5645,-167.49441743686,-167.506326940637,0.0119095037770194,1356,0.176515298,0.009793753,0.000659283,423,29,0.357894736842105,0.158584675998616,0.158584675998616,0.158584675998616,0.0144305029598743,0.0144305029598743,0.0144305029598743,0.000985771901501261,0.000985771901501261,0.000985771901501261,0.368421052631579,0.0526315789473684,0.105263157894737,0.684210526315789,0.157894736842105,0.157894736842105,361140691708,"2"
99,0.015,-138.374538174371,-93.5049544486561,44.8695837257147,321,0.203840275,0.034826317,0.001745686,227,11,1.02222222222222,0.0895715168517665,0.0895715168517665,0.0895715168517665,0.0226025597905597,0.0226025597905597,0.0226025597905597,0.000400857936180758,0.000400857936180758,0.000400857936180758,0,0.105263157894737,0,0.105263157894737,0.210526315789474,0,174027830875,"2"
100,0.3635,-1340.87526589644,-1341.67497824473,0.799712348291678,4923,0.04773004,0.02118197,0.00148677,3077,216,0.164948453608247,0.173374782021106,0.173374782021106,0.173374782021106,0.0176052209321028,0.0176052209321028,0.0176052209321028,0.00122454337526646,0.00122454337526646,0.00122454337526646,0,0.263157894736842,0.263157894736842,0,0.31578947368421,0.31578947368421,704527202791,"2"
101,0.62,-170.312327201072,-172.364988656745,2.0526614556739,635,0.21627262,0.02777149,0.0011215,656,27,0.63,0.198503415445108,0.198503415445108,0.198503415445108,0.0311502795757497,0.0311502795757497,0.0311502795757497,0.00121633678567313,0.00121633678567313,0.00121633678567313,0.31578947368421,0.421052631578947,0.473684210526316,0.736842105263158,0.631578947368421,0.789473684210526,297809016292,"3"
102,0.5325,-231.499201000867,-232.321709066444,0.822508065577267,527,0.22071722,0.02638292,0.00179215,573,39,0.42,0.215256542154035,0.215256542154035,0.215256542154035,0.0250264427744283,0.0250264427744283,0.0250264427744283,0.00128823759262498,0.00128823759262498,0.00128823759262498,0.842105263157894,0.421052631578947,0.0526315789473684,0.947368421052631,0.789473684210526,0.0526315789473684,313489551459,"3"
103,0.544,-337.904934399823,-337.504008279021,0.400926120802126,1108,0.18325218,0.01833806,0.001837,601,60,0.454545454545455,0.20406202598432,0.20406202598432,0.20406202598432,0.0163821521274475,0.0163821521274475,0.0163821521274475,0.00156997029257689,0.00156997029257689,0.00156997029257689,0.578947368421053,0.421052631578947,0.210526315789474,0.578947368421053,0.526315789473684,0.31578947368421,374641288834,"3"
104,0.4755,-261.219918304306,-261.485108650583,0.265190346277166,1755,0.13777218,0.01887248,0.00082142,1049,46,0.49,0.134840066946993,0.134840066946993,0.134840066946993,0.0183099821385749,0.0183099821385749,0.0183099821385749,0.000841927614439415,0.000841927614439415,0.000841927614439415,0.947368421052631,0.578947368421053,0.578947368421053,0.894736842105263,0.894736842105263,0.947368421052631,356870840083,"3"
105,0.413500000000001,-189.987824701447,-190.112255908747,0.124431207299892,3393,0.09561619,0.0103093,0.00037403,949,34,0.778947368421053,0.140811853715774,0.140811853715774,0.140811853715774,0.0229932146144346,0.0229932146144346,0.0229932146144346,0.000982619664888437,0.000982619664888437,0.000982619664888437,0,0,0,0,0.0526315789473684,0,336007100500,"3"
106,0.660000000000001,-119.225784801141,-118.976183534279,0.249601266862356,522,0.23122709,0.01817268,0.0008872,370,18,0.75,0.166304650976349,0.166304650976349,0.166304650976349,0.0203950628557474,0.0203950628557474,0.0203950628557474,0.000969141304861108,0.000969141304861108,0.000969141304861108,0.210526315789474,0.736842105263158,0.894736842105263,0.210526315789474,0.684210526315789,0.736842105263158,299030500542,"3"
107,0.647999999999999,-35.1081399577236,-35.2620884392381,0.153948481514504,1266,0.16255977,0.00119287,5.03e-05,61,3,0.875,0.147110626272444,0.147110626272444,0.147110626272444,0.0176357458335332,0.0176357458335332,0.0176357458335332,0.00096196491242593,0.00096196491242593,0.00096196491242593,0.526315789473684,0,0,0.842105263157894,0,0,227465757708,"3"
108,0.4455,-95.8619621772856,-95.1418889425699,0.720073234715656,197,0.30015459,0.02847592,0.00190222,227,15,0.86,0.245519615791036,0.245519615791036,0.245519615791036,0.0232347191722538,0.0232347191722538,0.0232347191722538,0.00118743098336289,0.00118743098336289,0.00118743098336289,0.421052631578947,0.473684210526316,0,0.31578947368421,0.368421052631579,0,218209212833,"3"
109,0.345999999999999,-340.065872705261,-341.414442547223,1.34856984196119,2635,0.097061371,0.021738038,0.000740529,1658,57,0.168421052631579,0.175533423457767,0.175533423457767,0.175533423457767,0.016509705006831,0.016509705006831,0.016509705006831,0.000638025442167936,0.000638025442167936,0.000638025442167936,0,0.0526315789473684,0.263157894736842,0,0.0526315789473684,0.421052631578947,429270879958,"3"
110,0.451,-90.2687830813112,-87.5833417495556,2.68544133175564,2661,0.123881215,0.002029485,0.00018457,159,15,0.777777777777778,0.159114298547662,0.159114298547662,0.159114298547662,0.00963943893322597,0.00963943893322597,0.00963943893322597,0.000951908430686929,0.000951908430686929,0.000951908430686929,0.526315789473684,0,0,0.631578947368421,0,0,223964270000,"3"
111,0.424,-192.718690062886,-192.625003018902,0.0936870439839481,2248,0.136139207,0.010701744,0.000529494,652,32,0.841584158415842,0.162244873694099,0.162244873694099,0.162244873694099,0.0194150339790324,0.0194150339790324,0.0194150339790324,0.00102579616047443,0.00102579616047443,0.00102579616047443,0.736842105263158,0.263157894736842,0,0.526315789473684,0.105263157894737,0.105263157894737,301728653875,"3"
112,0.4475,-381.302397714732,-381.945233625686,0.64283591095392,2086,0.127991828,0.017243031,0.001133176,1017,67,0.48,0.190966608169131,0.190966608169131,0.190966608169131,0.0236861483366027,0.0236861483366027,0.0236861483366027,0.00144387174832792,0.00144387174832792,0.00144387174832792,0.157894736842105,0.368421052631579,0.263157894736842,0.105263157894737,0.157894736842105,0.210526315789474,381196644542,"3"
